,BaseGeneMean,is_outlier,outlier_ratio,gene_mean,prog_gene,prog_genemean,group1_DEratio,group1_genemean,group2_DEratio,group2_genemean,group3_DEratio,group3_genemean,group4_DEratio,group4_genemean,group5_DEratio,group5_genemean,group6_DEratio,group6_genemean,group7_DEratio,group7_genemean,group8_DEratio,group8_genemean,group9_DEratio,group9_genemean,group10_DEratio,group10_genemean
Gene1,2.889295414552594e-06,False,1.0,2.889295414552594e-06,False,2.889295414552594e-06,1.0,2.889295414552594e-06,1.0,2.889295414552594e-06,1.0,2.889295414552594e-06,1.0,2.889295414552594e-06,1.7148093890687146,4.954590904667972e-06,15.231123765121389,4.400721605304827e-05,1.0,2.889295414552594e-06,1.0,2.889295414552594e-06,1.0,2.889295414552594e-06,1.0,2.889295414552594e-06
Gene2,0.022206517766942695,False,1.0,0.022206517766942695,False,0.022206517766942695,1.303542698657603,0.02894714409770849,1.0,0.022206517766942695,1.0,0.022206517766942695,2.0356450189765565,0.0452045872810913,2.332981959324407,0.05180740532969423,1.0,0.022206517766942695,1.0,0.022206517766942695,4.957873830489459,0.11009711330302441,1.0,0.022206517766942695,1.0,0.022206517766942695
Gene3,0.019574551551086367,False,1.0,0.019574551551086367,False,0.019574551551086367,1.0,0.019574551551086367,1.0,0.019574551551086367,1.0,0.019574551551086367,1.0,0.019574551551086367,1.0,0.019574551551086367,1.8610731670189558,0.036429672648156115,1.0,0.019574551551086367,1.0,0.019574551551086367,4.41592225479153,0.08643969782200635,1.0,0.019574551551086367
Gene4,0.00043433357859766703,False,1.0,0.00043433357859766703,False,0.00043433357859766703,1.0,0.00043433357859766703,1.0,0.00043433357859766703,1.0,0.00043433357859766703,6.138253285219737,0.0026660495157083746,4.352370383993399,0.0018903806042623553,1.0,0.00043433357859766703,1.0,0.00043433357859766703,6.989913996888337,0.003035954360358433,4.007766314294399,0.0017407074854706684,2.3056994615965127,0.0010014426983259274
Gene5,0.08811136623348415,False,1.0,0.08811136623348415,False,0.08811136623348415,1.0,0.08811136623348415,28.368443130016402,2.4995822821026423,1.0,0.08811136623348415,1.0,0.08811136623348415,14.56492956617531,1.283335843170174,1.0,0.08811136623348415,1.0,0.08811136623348415,1.0,0.08811136623348415,1.0,0.08811136623348415,1.0,0.08811136623348415
Gene6,0.000498480267739278,False,1.0,0.000498480267739278,False,0.000498480267739278,1.0,0.000498480267739278,1.0,0.000498480267739278,1.0,0.000498480267739278,1.0,0.000498480267739278,1.3564069513548924,0.0006761421002748046,1.0,0.000498480267739278,1.0,0.000498480267739278,1.0,0.000498480267739278,1.0,0.000498480267739278,1.0,0.000498480267739278
Gene7,0.0010810579379180818,False,1.0,0.0010810579379180818,False,0.0010810579379180818,1.0,0.0010810579379180818,1.0,0.0010810579379180818,1.0,0.0010810579379180818,1.0,0.0010810579379180818,1.0,0.0010810579379180818,3.1395434620284983,0.003394028381064724,1.0,0.0010810579379180818,1.0,0.0010810579379180818,1.0,0.0010810579379180818,1.0,0.0010810579379180818
Gene8,0.0013833310975981672,False,1.0,0.0013833310975981672,False,0.0013833310975981672,1.0,0.0013833310975981672,1.0,0.0013833310975981672,1.0,0.0013833310975981672,1.0,0.0013833310975981672,1.0,0.0013833310975981672,1.0,0.0013833310975981672,1.0,0.0013833310975981672,1.0,0.0013833310975981672,1.0,0.0013833310975981672,1.0,0.0013833310975981672
Gene9,0.015963441635151288,False,1.0,0.015963441635151288,False,0.015963441635151288,1.1119072718987015,0.017749866838655214,1.0,0.015963441635151288,26.512554765276665,0.4232316205942462,3.321925754489297,0.0530293678980958,3.1497109976102267,0.05028022767794499,1.0,0.015963441635151288,1.5674243113912383,0.02502148651241123,1.0,0.015963441635151288,1.0,0.015963441635151288,1.0,0.015963441635151288
Gene10,0.00018255650852734228,False,1.0,0.00018255650852734228,False,0.00018255650852734228,1.0,0.00018255650852734228,1.0,0.00018255650852734228,1.0,0.00018255650852734228,1.0,0.00018255650852734228,1.0,0.00018255650852734228,1.0,0.00018255650852734228,1.3321162947150196,0.0002431864997155541,1.0,0.00018255650852734228,1.0,0.00018255650852734228,1.0,0.00018255650852734228
Gene11,0.03700292887562184,False,1.0,0.03700292887562184,False,0.03700292887562184,1.0,0.03700292887562184,1.0,0.03700292887562184,1.0,0.03700292887562184,1.0,0.03700292887562184,3.1418488168832455,0.11625760830908737,1.0,0.03700292887562184,1.0,0.03700292887562184,2.569083906723296,0.09506362907598682,1.0,0.03700292887562184,3.1095091701295456,0.11506094666039748
Gene12,0.03922717426063026,False,1.0,0.03922717426063026,False,0.03922717426063026,1.0,0.03922717426063026,3.7736134422357703,0.14802819209083937,1.0,0.03922717426063026,1.0,0.03922717426063026,5.272870120720701,0.20683979507918143,11.344737139343284,0.445021980706063,1.0,0.03922717426063026,1.0,0.03922717426063026,1.0,0.03922717426063026,1.0,0.03922717426063026
Gene13,6.555091147350798e-07,False,1.0,6.555091147350798e-07,False,6.555091147350798e-07,1.0,6.555091147350798e-07,1.0,6.555091147350798e-07,1.0,6.555091147350798e-07,8.879842018342764,5.820817380431229e-06,1.0,6.555091147350798e-07,4.177249619975978,2.7382252004179017e-06,1.0,6.555091147350798e-07,1.0,6.555091147350798e-07,3.8197428900665553,2.503876280383143e-06,1.0,6.555091147350798e-07
Gene14,0.00030147462813415475,False,1.0,0.00030147462813415475,False,0.00030147462813415475,1.0,0.00030147462813415475,11.823691604976098,0.0035645430297830964,1.0,0.00030147462813415475,2.1134227990918926,0.0006371433524464728,1.0,0.00030147462813415475,2.496320595268057,0.0007525773231620693,5.03158601092177,0.0015168955215676557,1.0,0.00030147462813415475,1.0,0.00030147462813415475,1.0,0.00030147462813415475
Gene15,0.05490406683943398,False,1.0,0.05490406683943398,False,0.05490406683943398,1.6844785607018409,0.09248472348636742,1.0,0.05490406683943398,1.0,0.05490406683943398,2.1268812029769477,0.11677442772778208,1.0,0.05490406683943398,1.0,0.05490406683943398,1.0,0.05490406683943398,1.0,0.05490406683943398,1.0,0.05490406683943398,2.359115570260405,0.1295250389515267
Gene16,0.00012272609655725032,False,1.0,0.00012272609655725032,False,0.00012272609655725032,1.0,0.00012272609655725032,10.528612620047584,0.001292135529021844,1.0,0.00012272609655725032,6.528191318309684,0.0008011794380750776,1.02325759589944,0.0001255804105172945,1.0,0.00012272609655725032,1.0,0.00012272609655725032,1.0,0.00012272609655725032,1.0,0.00012272609655725032,1.0,0.00012272609655725032
Gene17,0.0016290380311315192,False,1.0,0.0016290380311315192,False,0.0016290380311315192,1.0,0.0016290380311315192,1.0,0.0016290380311315192,1.0,0.0016290380311315192,1.0,0.0016290380311315192,1.0,0.0016290380311315192,1.3031771831328236,0.0021229251926262144,1.0,0.0016290380311315192,1.0,0.0016290380311315192,1.0,0.0016290380311315192,1.0,0.0016290380311315192
Gene18,0.013240139445100576,False,1.0,0.013240139445100576,False,0.013240139445100576,1.0,0.013240139445100576,1.0,0.013240139445100576,1.0,0.013240139445100576,1.0,0.013240139445100576,1.0,0.013240139445100576,1.0,0.013240139445100576,1.0,0.013240139445100576,1.0,0.013240139445100576,1.0,0.013240139445100576,1.0,0.013240139445100576
Gene19,1.8015149643219273e-05,False,1.0,1.8015149643219273e-05,False,1.8015149643219273e-05,1.0,1.8015149643219273e-05,1.0,1.8015149643219273e-05,1.0,1.8015149643219273e-05,1.0,1.8015149643219273e-05,1.0,1.8015149643219273e-05,1.0,1.8015149643219273e-05,1.4502099584179649,2.6125749414986435e-05,1.0,1.8015149643219273e-05,1.0,1.8015149643219273e-05,1.0,1.8015149643219273e-05
