,BaseGeneMean,is_outlier,outlier_ratio,gene_mean,prog_gene,prog_genemean,group1_DEratio,group1_genemean,group2_DEratio,group2_genemean,group3_DEratio,group3_genemean,group4_DEratio,group4_genemean,group5_DEratio,group5_genemean,group6_DEratio,group6_genemean,group7_DEratio,group7_genemean,group8_DEratio,group8_genemean,group9_DEratio,group9_genemean,group10_DEratio,group10_genemean
Gene1,3.4458557924031013e-06,False,1.0,3.4458557924031013e-06,False,3.4458557924031013e-06,2.5273878182721914,8.709013953242268e-06,1.0,3.4458557924031013e-06,7.678687150919688,2.6459648597047874e-05,1.0,3.4458557924031013e-06,1.561867080918765,5.38196872774765e-06,1.0,3.4458557924031013e-06,1.4326957295994385,4.936862878591412e-06,2.9461362488273912,1.015196065823061e-05,1.0,3.4458557924031013e-06,1.2827493536240528,4.420169290386777e-06
Gene2,0.002993177515288754,False,1.0,0.002993177515288754,False,0.002993177515288754,1.4188571213331398,0.004246891232981682,2.5723820276974934,0.00769959604603703,11.777560126532283,0.0352523281556978,1.0,0.002993177515288754,3.4452848065324466,0.010312349016678884,1.0,0.002993177515288754,1.2365108987376414,0.0037010966195109977,1.0,0.002993177515288754,2.891922396278613,0.008656037092501118,1.0,0.002993177515288754
Gene3,0.1613518405612678,False,1.0,0.1613518405612678,False,0.1613518405612678,3.602971658776512,0.5813461086336744,1.8629768860840332,0.3005947494927581,1.800207454088043,0.2904667861092198,7.9843114667660595,1.2882833507771396,1.0,0.1613518405612678,1.1252170533759995,0.18155584259314383,1.0,0.1613518405612678,1.0,0.1613518405612678,3.40598755553494,0.5495623610143359,1.0,0.1613518405612678
Gene4,0.0060377420333587,False,1.0,0.0060377420333587,False,0.0060377420333587,3.0393919271841057,0.01835106439461058,1.4559122615723692,0.00879042265857782,1.0,0.0060377420333587,1.0,0.0060377420333587,9.952892954988846,0.06009300014785583,1.0,0.0060377420333587,1.0,0.0060377420333587,1.0,0.0060377420333587,2.4061436693038614,0.01452767477045586,1.0,0.0060377420333587
Gene5,0.15051824425492408,False,1.0,0.15051824425492408,False,0.15051824425492408,1.0,0.15051824425492408,1.0,0.15051824425492408,3.278498885047731,0.4934738959691106,6.0428334421961525,0.9095566800443041,1.0,0.15051824425492408,1.0,0.15051824425492408,5.816408747069069,0.875475632477819,1.0,0.15051824425492408,2.3773350426086846,0.3578322966191643,1.8234325460730896,0.2744598653522074
Gene6,0.011309995600689612,False,1.0,0.011309995600689612,False,0.011309995600689612,1.8449142459302312,0.020865972005120508,10.927556402218384,0.12359061483537753,4.7085464837033175,0.05325364001632706,1.1241852956138432,0.012714530747752518,1.5034196610084145,0.017003669751995437,9.258898880935265,0.10471810561060782,2.856556395719897,0.032307640268713814,5.512135309391897,0.06234222609962823,4.056406794968537,0.0458779430057016,1.3812915350085149,0.015622401184216105
Gene7,0.008373242994764302,False,1.0,0.008373242994764302,False,0.008373242994764302,1.0,0.008373242994764302,1.0,0.008373242994764302,10.562449765978432,0.08844195851052875,3.1594287846804585,0.02645466493878234,1.0,0.008373242994764302,8.693194531915752,0.07279023021648691,1.473080184062242,0.012334458331925277,1.0,0.008373242994764302,1.0,0.008373242994764302,1.0,0.008373242994764302
Gene8,0.00021632733956622612,False,1.0,0.00021632733956622612,False,0.00021632733956622612,1.0,0.00021632733956622612,1.0,0.00021632733956622612,1.0,0.00021632733956622612,1.4938285589622073,0.0003231559579283437,1.0,0.00021632733956622612,3.498025318660179,0.0007567185109210568,6.236701960740755,0.0013491691428345134,1.1860987568837715,0.0002565855885394743,1.0,0.00021632733956622612,1.4212457095218696,0.00030745430321077943
Gene9,2.9625654761709473e-06,False,1.0,2.9625654761709473e-06,False,2.9625654761709473e-06,1.0,2.9625654761709473e-06,1.7647898021049855,5.2283053404147885e-06,2.2420334808963815,6.642170986922995e-06,1.2894314831305134,3.8200251958103605e-06,1.0,2.9625654761709473e-06,1.0,2.9625654761709473e-06,1.0,2.9625654761709473e-06,1.2427636640370447,3.6817687261158588e-06,1.0,2.9625654761709473e-06,1.5118799689458295,4.479043400113318e-06
Gene10,0.009404700650211961,False,1.0,0.009404700650211961,False,0.009404700650211961,3.6991667467066676,0.03478955590799466,2.361076647509187,0.022205219082029926,1.0,0.009404700650211961,1.0,0.009404700650211961,3.705165858699066,0.034845975760450267,1.0,0.009404700650211961,1.6437333660483058,0.015458820256449596,3.8788971631422373,0.03647986667230913,8.16341951748882,0.07677451684408013,1.5718609656111224,0.014782881845325724
Gene11,0.02100145112340481,False,1.0,0.02100145112340481,False,0.02100145112340481,2.098970839356947,0.044081433492206896,1.0,0.02100145112340481,1.0,0.02100145112340481,1.0,0.02100145112340481,1.778040566637765,0.037341432055674015,6.5403668030863376,0.1373571937441571,1.0,0.02100145112340481,2.2875497198937285,0.04804186363470651,5.398658281747802,0.11337965803609107,1.0,0.02100145112340481
