,mix0,mix1,mix2,mix3,mix4,mix5,mix6,mix7,mix8,mix9,mix10,mix11,mix12,mix13,mix14,mix15,mix16,mix17,mix18,mix19,mix20,mix21,mix22,mix23,mix24,mix25,mix26,mix27,mix28,mix29,mix30,mix31,mix32,mix33,mix34,mix35,mix36,mix37,mix38,mix39,mix40,mix41,mix42,mix43,mix44,mix45,mix46,mix47,mix48,mix49
Gene1,0.057514336208494395,0.025943434067306776,0.06928845757370822,0.09959157792823321,0.09992008013206753,0.2861371118906468,0.06844366624192846,0.2361915949091736,0.07759429758009082,0.0061352682168992045,0.05443648004134523,0.15558803941853583,0.015021979369589962,0.016057250491918657,0.14114233201800275,0.10529576120533785,0.2564343924963567,0.15419229582715777,0.01769507669360212,0.041400168590431004,0.1671644943589633,0.33712317835486544,0.016639298905615062,0.27330664978104946,0.24345300350110036,0.556502311574116,0.006251810694681598,0.20415314739318038,0.045427542672797215,0.0946265622996476,0.06602951709369677,0.07553852397211576,0.038972718628842884,0.34749389496523164,0.3422619996081906,0.8441604424251605,0.1526005238822071,0.055050874472720564,0.0273179359568234,0.3545174325397701,0.023668673631313652,0.060968309338221054,0.20617029708927592,0.07402543818913727,0.22435237939740074,0.09323257320477865,0.24594917446591846,0.0015814124420789285,0.2337283579160675,0.28254000650869976
Gene2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gene3,2.6582955281365095,4.072316850907138,4.963155811538152,2.196947293604095,3.4618176640743363,2.700081184588905,4.126781078916167,3.071561212838437,3.1753949479410006,3.821534350866999,2.9756453925658084,3.632003587762499,2.973185540411831,2.7263250182160124,1.904505447982765,3.419386082179502,2.680017950983166,3.760458230416322,3.650929308103607,4.523187131829028,2.8469080096933923,1.6147579563378731,3.811626219577316,2.176445121924001,4.002513264329678,2.860019049061955,2.720597695300539,3.790129014334349,3.245234520690495,3.429945648660731,4.510613485806425,3.297841831143712,2.796246339216198,3.392205796180362,3.6305156643020573,0.9813480838586726,3.6972202631716593,2.455254374948221,3.8386772160877864,2.464218995010005,2.947397268842953,3.492984039217169,2.6778457511871707,3.3586183671203935,3.133755899106866,4.156226515434346,2.6714228481946534,2.651060035407018,3.8470150745195504,3.0429441070976586
Gene4,0.16256046592035708,0.5708292696535754,0.43358560831231563,0.10050231241289648,0.24103207964519452,0.5102414087898238,0.33978775135127626,0.17007399283304778,0.7102800893627557,0.6983914983792474,0.798755424500374,0.20275900804244493,0.8928938065014287,0.445707362867393,1.8049033041303415,0.3630427704909289,0.3453380222104851,0.33918008234619984,0.7281253814714703,0.5064220855715764,0.16363288572487536,0.22110870057950377,0.6517923183322305,0.33248532447798174,0.5311792069943114,0.20245634407864105,1.3723591602759646,0.3600139336169078,0.32935391588169327,0.3869297891730781,0.6155669093966445,0.18848106528198633,0.6144952698174917,0.24841092984054292,0.8755653832466529,0.050357669510942546,0.7327672636836022,1.8393545047050857,0.5974865007752741,0.18977769593799376,1.0717519207652755,0.8184034302312551,0.6077238935812194,0.38846579155718197,0.11428286165494639,0.06386060798713647,0.6516802535088309,0.9239326592770463,0.6756985292833211,0.42922952916504487
Gene5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gene6,4.913941878591872,6.110437263082306,5.84240737581218,4.712710673926386,4.8374859687597835,6.348394354077689,5.957088000116348,4.844470134802698,4.853798169422446,3.2650002979790314,4.648399632420667,3.381014371539118,3.9207710458403247,5.588159098526688,3.855764564217152,6.000048564483906,6.9442235821574645,3.7919291076849495,3.6981979227299377,1.9646095641481494,3.946673124229963,8.695239846970802,4.80368115806464,6.229078144710238,6.438418037604842,10.06873530540547,2.838992928550671,5.681868293775192,2.149749679955115,5.779441665001006,4.726720460972085,8.061954617131105,5.428917661904116,8.328829053223927,7.477035436907722,13.877378465753136,4.711145992303481,3.5383989589391565,3.48212308787058,7.894421685941396,5.001977343887034,3.8972230431415387,10.044856072488887,5.11565222584497,5.3851166216230455,4.342845635467997,6.582446946966534,4.2898315293796605,6.522998890256646,5.040189534010658
Gene7,0.15360478655586077,0.48588783782271366,0.43607138061202594,0.017251375053613145,0.3424150677188348,0.16880669254126904,0.5527048168751463,0.09499456299253052,0.1308099549517732,0.15406780315582183,0.34533216577887654,0.10037423708168929,0.06477788320822947,0.254304677412991,0.00561792021307514,0.16822459299573816,0.1943953098395445,0.07069705149554918,0.12742663164512133,0.0907430280643177,0.11995411372074061,0.01801904883572131,0.41143480919291703,0.16566258282005256,0.2643757003381418,0.17966769751026948,0.17517440858926026,0.16774829758768994,0.12077309160470114,0.23409140690334407,0.3000311312254168,0.18521756979401263,0.375965716837599,0.2769625898897083,0.6526586926777,0.036097694854612276,0.47346781007088157,0.04188247519043654,0.16720203644947576,0.0564351554717935,0.1428859474937872,0.054504723860217805,0.494479636548601,0.1060949795516842,0.04657597449255551,0.053116041636285916,0.1867555327045293,0.046219685965849557,0.4589850973503286,0.13536555158930558
Gene8,0.6315582242706718,0.22941957147349334,0.3609304057726999,0.5376260319986622,1.7908356981253692,0.6681920669328538,0.1855718172264796,0.5808390107911466,0.5861812139323276,0.37628114478309854,0.11185431382155132,0.9880436138301598,0.15333604951429533,0.06238880273497174,0.26749372057208654,0.6010814905794314,1.4515213822204367,1.1761077087593392,0.2427262817658718,0.9595929613581403,1.5001645700899389,1.0981832880739553,0.13479484438585065,0.7178977479198227,0.9966683327117098,1.0772371295030228,0.6587594881617295,0.6407305625109783,1.5147050431936304,0.4715760989390073,0.6387349404295675,0.3756711317583531,0.5100700521865636,1.0749627515891342,0.7852014932941742,1.3262063483368283,0.6820819292175102,0.19530114097995938,0.08991674729689936,0.993875704746011,0.16426163737941255,0.25974124189225106,0.6799153005898979,0.49060688717029094,1.0823481902024,1.1966402490182924,0.6412319791558141,0.10250340233783989,0.6992190573106343,0.9896241582678524
Gene9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gene10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
