,group,libsize,has_program,program_usage
Cell1,1,3448.623598735779,True,0.5636066023831903
Cell2,2,3455.0277250386607,True,0.5130319244775877
Cell3,3,4613.893479333291,False,0.0
Cell4,4,1314.676996761327,False,0.0
Cell5,5,649.0646226034654,False,0.0
Cell6,6,4506.812641524395,False,0.0
Cell7,7,7150.3217198402945,False,0.0
Cell8,8,1592.6147639217406,False,0.0
Cell9,9,2519.2138452609074,False,0.0
Cell10,10,776.0314074557234,False,0.0
Cell11,1,1120.6657896490092,False,0.0
Cell12,2,2571.006584761717,True,0.18441611535577362
Cell13,3,2482.997050312721,False,0.0
Cell14,4,2591.7289806528947,False,0.0
Cell15,5,1992.8801516081987,False,0.0
Cell16,6,2136.1768851800994,False,0.0
Cell17,7,2258.911533933241,False,0.0
Cell18,8,1866.89630745542,False,0.0
Cell19,9,4074.941611313497,False,0.0
Cell20,10,2191.6464992948218,False,0.0
Cell21,1,5529.680506081036,False,0.0
Cell22,2,1082.2412026392185,False,0.0
Cell23,3,2149.3368630126192,True,0.31356777401644187
Cell24,4,2980.0605189585326,False,0.0
Cell25,5,2938.339784362683,False,0.0
Cell26,6,1589.5331646005304,False,0.0
Cell27,7,4544.831694146298,False,0.0
Cell28,8,1560.4526186316386,False,0.0
Cell29,9,7778.796857052292,False,0.0
Cell30,10,2821.6607825816454,False,0.0
Cell31,1,2832.65743730656,False,0.0
Cell32,2,734.4958388374281,True,0.17731434968737303
Cell33,3,2737.720581897314,False,0.0
Cell34,4,3188.360423596084,False,0.0
Cell35,5,2260.0064998595794,False,0.0
Cell36,6,5898.057689356875,False,0.0
Cell37,7,2894.568727914917,False,0.0
Cell38,8,594.3807790732618,False,0.0
Cell39,9,3367.6952937722926,False,0.0
Cell40,10,6330.14824990873,False,0.0
Cell41,1,1530.107395992584,False,0.0
Cell42,2,5795.379191779731,False,0.0
Cell43,3,5711.937787224551,True,0.6263890004954404
Cell44,4,10010.066550450654,False,0.0
Cell45,5,2236.4173839414675,False,0.0
Cell46,6,1688.8804639369794,False,0.0
Cell47,7,614.6468224757479,False,0.0
Cell48,8,5695.998760026336,False,0.0
Cell49,9,4209.963285017616,False,0.0
Cell50,10,3186.540681506831,False,0.0
Cell51,1,1011.349202483526,True,0.699415204639245
Cell52,2,985.0121575083608,True,0.6270027692030917
Cell53,3,1246.5245546247716,True,0.21323321576329152
Cell54,4,1731.1900698477994,False,0.0
Cell55,5,2368.1291591039862,False,0.0
Cell56,6,724.6718838106343,False,0.0
Cell57,7,1499.7176737249204,False,0.0
Cell58,8,753.823163865452,False,0.0
Cell59,9,901.0964427796935,False,0.0
Cell60,10,1156.3372431426328,False,0.0
Cell61,1,1075.7387077323112,True,0.1670317782918197
Cell62,2,1474.9708109736848,True,0.1657123765671264
Cell63,3,3324.932258121886,True,0.3302680406054389
Cell64,4,521.6001772512882,False,0.0
Cell65,5,1190.6745493354501,False,0.0
Cell66,6,1195.541967396835,False,0.0
Cell67,7,2842.6412674602366,False,0.0
Cell68,8,2420.6187981009325,False,0.0
Cell69,9,7955.508143561413,False,0.0
Cell70,10,5415.746827880907,False,0.0
Cell71,1,1855.75909928481,True,0.4539902718275076
Cell72,2,413.0763820503926,True,0.3112471190881109
Cell73,3,3875.026146552758,False,0.0
Cell74,4,3187.0472036376445,False,0.0
Cell75,5,5309.051332801309,False,0.0
Cell76,6,1530.4695449278304,False,0.0
Cell77,7,479.0274804560776,False,0.0
Cell78,8,1783.621827310405,False,0.0
Cell79,9,3562.848547421474,False,0.0
Cell80,10,4295.460484775977,False,0.0
Cell81,1,2061.047419355491,True,0.5256522593458188
Cell82,2,3524.256646745537,False,0.0
Cell83,3,1279.7752159016884,True,0.22258409017163447
Cell84,4,710.9534612975325,False,0.0
Cell85,5,609.4611727564284,False,0.0
Cell86,6,2000.8367766064255,False,0.0
Cell87,7,1292.0397678548115,False,0.0
Cell88,8,1500.434578624119,False,0.0
Cell89,9,2911.9103911865245,False,0.0
Cell90,10,3898.451545729219,False,0.0
Cell91,1,1802.325229479908,False,0.0
Cell92,2,5961.123442372459,False,0.0
Cell93,3,3295.69100356628,False,0.0
Cell94,4,1578.1113615067666,False,0.0
Cell95,5,3925.603821280673,False,0.0
Cell96,6,6190.082596037866,False,0.0
Cell97,7,1707.6467568856299,False,0.0
Cell98,8,2924.4583450094424,False,0.0
Cell99,9,2279.8697637046894,False,0.0
Cell100,10,3365.8816946767583,False,0.0
