,group,libsize,has_program,program_usage
Cell1,1,2130.7596100203086,False,0.0
Cell2,2,2657.063479134915,False,0.0
Cell3,3,555.0798648619387,False,0.0
Cell4,4,1455.466922137866,False,0.0
Cell5,5,2657.1221304682463,False,0.0
Cell6,6,1641.504657229386,False,0.0
Cell7,7,1222.2589217724303,False,0.0
Cell8,8,1040.1182039360485,False,0.0
Cell9,9,466.0848168665929,False,0.0
Cell10,10,7683.767365980813,False,0.0
Cell11,1,1773.2771645219852,False,0.0
Cell12,2,6657.728176626823,False,0.0
Cell13,3,853.7131439344009,True,0.2961549193368306
Cell14,4,2082.716554343328,False,0.0
Cell15,5,1064.6065755785764,False,0.0
Cell16,6,3292.8039003924787,False,0.0
Cell17,7,5979.357808235974,False,0.0
Cell18,8,4114.6585357860395,False,0.0
Cell19,9,1499.3653259268506,False,0.0
Cell20,10,2843.980662865369,False,0.0
Cell21,1,5799.865536817029,True,0.4071560402221692
Cell22,2,1157.9376341379514,False,0.0
Cell23,3,3293.4051982879782,False,0.0
Cell24,4,7404.799464181075,False,0.0
Cell25,5,395.6826819506867,False,0.0
Cell26,6,996.4004644905546,False,0.0
Cell27,7,1470.7789064868603,False,0.0
Cell28,8,5514.710945696576,False,0.0
Cell29,9,1914.4065543802944,False,0.0
Cell30,10,6082.036546377579,False,0.0
Cell31,1,1842.9663542440974,False,0.0
Cell32,2,5218.640678969237,True,0.1136891977035365
Cell33,3,2115.5176935324143,False,0.0
Cell34,4,5648.213271692181,False,0.0
Cell35,5,3369.0754039715657,False,0.0
Cell36,6,1177.5266154556941,False,0.0
Cell37,7,3734.6286642679893,False,0.0
Cell38,8,5534.172173692863,False,0.0
Cell39,9,2583.6025940472095,False,0.0
Cell40,10,1044.151053816036,False,0.0
Cell41,1,981.8868819503703,True,0.23507093539609364
Cell42,2,1612.7735102928025,False,0.0
Cell43,3,1123.9113037632685,False,0.0
Cell44,4,12512.784255191344,False,0.0
Cell45,5,2402.571400416932,False,0.0
Cell46,6,2269.743474973574,False,0.0
Cell47,7,4595.506655312669,False,0.0
Cell48,8,1325.1171349674985,False,0.0
Cell49,9,600.9923358625865,False,0.0
Cell50,10,1242.2067791999168,False,0.0
Cell51,1,6093.437973542525,False,0.0
Cell52,2,1295.832208306684,True,0.29370926160057226
Cell53,3,1781.3397931353084,True,0.17212962308536528
Cell54,4,2533.5762165119036,False,0.0
Cell55,5,2091.228298028529,False,0.0
Cell56,6,1494.5197877540165,False,0.0
Cell57,7,1459.2714331160416,False,0.0
Cell58,8,782.6179148087398,False,0.0
Cell59,9,6885.493247950335,False,0.0
Cell60,10,757.7772904127966,False,0.0
Cell61,1,1384.273037734793,True,0.4358587862698725
Cell62,2,2259.6441982835336,False,0.0
Cell63,3,4985.3994495096795,False,0.0
Cell64,4,929.4437784003861,False,0.0
Cell65,5,1577.2675589824232,False,0.0
Cell66,6,404.0346817211222,False,0.0
Cell67,7,6800.859656226828,False,0.0
Cell68,8,1039.3700286763165,False,0.0
Cell69,9,1836.7404833746002,False,0.0
Cell70,10,1325.2855812397952,False,0.0
Cell71,1,5653.4582794746775,True,0.6891939440102909
Cell72,2,1545.3797483528163,False,0.0
Cell73,3,2094.249128740541,True,0.23458019020639514
Cell74,4,1434.5705900973082,False,0.0
Cell75,5,1956.7684246156593,False,0.0
Cell76,6,1151.7383995172843,False,0.0
Cell77,7,2075.747476170226,False,0.0
Cell78,8,3898.737972230355,False,0.0
Cell79,9,1661.9893914805264,False,0.0
Cell80,10,966.2850241031434,False,0.0
Cell81,1,2229.830737295296,False,0.0
Cell82,2,3090.1746075602123,False,0.0
Cell83,3,1390.1809518233001,False,0.0
Cell84,4,3893.6441826542364,False,0.0
Cell85,5,5379.984963969115,False,0.0
Cell86,6,1965.3605745664306,False,0.0
Cell87,7,3157.295161320754,False,0.0
Cell88,8,3522.9272151560453,False,0.0
Cell89,9,3428.435588567699,False,0.0
Cell90,10,835.6820943096827,False,0.0
Cell91,1,10595.482590173911,False,0.0
Cell92,2,2740.6103311924903,False,0.0
Cell93,3,436.0587646304867,False,0.0
Cell94,4,1698.693187242632,False,0.0
Cell95,5,4636.830745994528,False,0.0
Cell96,6,1476.5849930327342,False,0.0
Cell97,7,1665.655090218567,False,0.0
Cell98,8,4001.041571876066,False,0.0
Cell99,9,1788.9344133884313,False,0.0
Cell100,10,1706.0439247276022,False,0.0
