,BaseGeneMean,is_outlier,outlier_ratio,gene_mean,prog_gene,prog_genemean,group1_DEratio,group1_genemean,group2_DEratio,group2_genemean,group3_DEratio,group3_genemean,group4_DEratio,group4_genemean,group5_DEratio,group5_genemean,group6_DEratio,group6_genemean,group7_DEratio,group7_genemean,group8_DEratio,group8_genemean,group9_DEratio,group9_genemean,group10_DEratio,group10_genemean
Gene1,0.18902262445330217,False,1.0,0.18902262445330217,False,0.18902262445330217,1.1544900045228688,0.21822473056001734,1.7176629645748913,0.3246771614901854,4.688487432235517,0.8862301991574811,4.769605630497472,0.9015633738838792,4.324347424516096,0.8173994992299106,2.093132468803887,0.3956493925817304,1.0803861700837785,0.2042174292922875,1.2090859178844158,0.22854459338804206,3.4892523884150655,0.6595476438381686,5.174086043601457,0.9780193231087502
Gene2,0.047251604804007176,False,1.0,0.047251604804007176,False,0.047251604804007176,3.1432165438740003,0.14852202594455155,8.213891486112416,0.3881195544047831,4.415716467011049,0.20864968942575288,1.0,0.047251604804007176,3.758029677040837,0.17757293314126435,1.2040444768463165,0.05689303378638972,1.4964124613326943,0.07070789024668414,1.5657793403431077,0.07398558660017157,2.2455058762108773,0.10610375624779222,1.7131487755378947,0.08094902891218539
Gene3,0.043815278243432065,False,1.0,0.043815278243432065,False,0.043815278243432065,1.0789913809537397,0.04727630757875311,4.82919518708048,0.21159253081377422,4.038148319193922,0.1769325921937292,2.9771758907298613,0.13044579003196657,1.6698022644670236,0.07316285082913558,9.454280318479091,0.4142419227455649,1.4668736091229662,0.06427147533167017,8.781252642295215,0.38475302784803783,1.5985785433969235,0.07004216367291655,1.0251408086125067,0.04491682976805392
Gene4,0.009981383707862279,False,1.0,0.009981383707862279,False,0.009981383707862279,2.5827283836905277,0.02577920301080211,3.6015295646874015,0.03594824852035516,1.0459163054007992,0.010439691970515044,5.200290073334798,0.051906090614141885,1.7476653049647883,0.0174441180017717,4.327886487449719,0.04319829567530793,1.2015428956239849,0.01199306068267891,3.697245717184343,0.03690362816546739,3.2681452541030924,0.032620611794232035,1.0,0.009981383707862279
Gene5,0.06508634668240831,False,1.0,0.06508634668240831,False,0.06508634668240831,3.9947374170001315,0.26000286442805887,1.8768431767205156,0.12215686566854402,1.020909912254795,0.06644729648052265,2.824007719504106,0.18380434546544153,3.6616144697572297,0.23832110879594173,2.2766424947200203,0.14817834268325017,1.3607990477815701,0.08856943858900239,1.4095801424039416,0.09174442182514142,1.9284218032236473,0.1255139300345293,3.5151228062623776,0.2287865015996331
Gene6,0.062261449835170325,False,1.0,0.062261449835170325,False,0.062261449835170325,1.2157947561616125,0.07569714422061938,2.784113211564129,0.17334292505723495,1.3217877050351372,0.08229641888979011,3.270015466696775,0.20359590393997232,24.28023122351911,1.5117223983094712,1.2371097497449546,0.07702424662434561,2.5857372755544366,0.16099175166886254,1.3582758550032517,0.08456822400860803,1.0,0.062261449835170325,4.359414330068903,0.27142345662230766
Gene7,0.05337385426533321,False,1.0,0.05337385426533321,False,0.05337385426533321,6.617345760534894,0.35319324824611,1.1184032851541952,0.059693493951689915,1.0,0.05337385426533321,2.051135827189311,0.10947702471880598,4.539038877793723,0.24226599956804376,1.0,0.05337385426533321,1.9157301572776653,0.10224990222624197,1.0,0.05337385426533321,2.783199319732712,0.14855007488278832,1.4490639981730313,0.07734213065962844
Gene8,0.02407051875475003,False,1.0,0.02407051875475003,False,0.02407051875475003,2.039472869945008,0.04909116996581518,7.466556519509605,0.17972388873625705,2.246918884457801,0.05408450314874352,1.2150830591216097,0.029247679563165745,6.1951674203954745,0.14912089358144562,1.505080938514707,0.036228078957935034,1.4021737989963887,0.03375105072616167,5.165458017746549,0.12433525409304222,1.2091872253126221,0.02910576378489162,1.1041129959359415,0.02657657257603932
Gene9,6.968413288505507e-06,False,1.0,6.968413288505507e-06,False,6.968413288505507e-06,4.0025307534845345,2.789128849023359e-05,14.207845562932262,9.900613982177117e-05,3.9318362761341823,2.7398660154841444e-05,16.367613778390808,0.00011405629735446433,6.524976622613549,4.5468733804208036e-05,1.0,6.968413288505507e-06,12.242562700322818,8.531123660629139e-05,1.0,6.968413288505507e-06,1.098195374067498,7.652679238027229e-06,12.263734280797154,8.545876892900742e-05
Gene10,0.02895447222767335,False,1.0,0.02895447222767335,False,0.02895447222767335,1.0,0.02895447222767335,1.562928499951156,0.04525376984567491,5.1402928160684285,0.14883446558496216,1.9431817483101428,0.056263801964767775,1.0,0.02895447222767335,2.363180823619806,0.06842465352646991,1.1651186880482818,0.03373539669503719,1.1817638405545463,0.03421734830100521,3.012106238931319,0.0872139464419385,8.631473974919627,0.24991977349069566
