,BaseGeneMean,is_outlier,outlier_ratio,gene_mean,prog_gene,prog_genemean,group1_DEratio,group1_genemean,group2_DEratio,group2_genemean,group3_DEratio,group3_genemean,group4_DEratio,group4_genemean,group5_DEratio,group5_genemean,group6_DEratio,group6_genemean,group7_DEratio,group7_genemean,group8_DEratio,group8_genemean,group9_DEratio,group9_genemean,group10_DEratio,group10_genemean
Gene1,0.004014376487562529,False,1.0,0.004014376487562529,False,0.004014376487562529,15.579840170119768,0.06254334405891099,1.2472152007684072,0.005006791376895273,1.6493196135305819,0.0066209898770328846,1.0727090126451213,0.00430625783835899,1.9393810777871057,0.007785405799092232,5.445485360094392,0.021860228392928897,7.241155786345588,0.02906872553148308,4.376900750866819,0.017570527462674537,2.3194416875494266,0.00931111217477077,3.8814672941391137,0.015581671042835008
Gene2,0.02095027555532624,False,1.0,0.02095027555532624,False,0.02095027555532624,2.842697325563517,0.059555292290944625,5.376427281333426,0.1126376330471088,1.0,0.02095027555532624,2.444439008043196,0.05121167079669329,1.0895740802650522,0.022826877219493995,1.6795873803805792,0.035187818438221684,1.6071856086455945,0.03367098136967992,2.1428691137298816,0.04489369841163875,1.266940749811143,0.026542757820815086,1.0,0.02095027555532624
Gene3,0.044401055925569824,False,1.0,0.044401055925569824,False,0.044401055925569824,1.6287502457997634,0.07231823075254089,1.0689274797833814,0.047461508810240326,1.5944963372569319,0.07079732104366128,8.163319473260469,0.3624600044705313,6.14136468672246,0.2726830769144835,1.0,0.044401055925569824,1.6502757367068397,0.07327398527813134,10.316156378052687,0.4580482362788412,8.478995003115948,0.3764763313259783,6.087427820481593,0.27028822310007283
Gene4,0.06277286616449528,False,1.0,0.06277286616449528,False,0.06277286616449528,19.346507446228742,1.214435722672528,11.34742601921346,0.7123104548155978,2.291472274725834,0.14384228242101632,20.53662628356585,1.2891428931685351,1.4278509831897188,0.08963029867061122,1.0278015103322629,0.06451804665175324,1.077853476211511,0.06765995200716117,16.15138119053607,1.0138684898452672,2.117671004886933,0.13293227857019968,3.6481019959045273,0.229001818343343
Gene5,0.020860465584770022,False,1.0,0.020860465584770022,False,0.020860465584770022,5.135126387111404,0.10712112727178186,4.872632334773488,0.10164537912677996,1.0,0.020860465584770022,1.918021066316781,0.040010812444765106,3.2929704807383473,0.0686928973851059,1.8465194921652357,0.03851925631791992,7.277919220308924,0.15182078342399058,12.382770758402604,0.2583103632497541,1.5859273204983508,0.03308318228920239,13.18370335263553,0.27501819006747064
Gene6,0.00023647970870930088,False,1.0,0.00023647970870930088,False,0.00023647970870930088,5.705404646763353,0.0013492124289352894,10.16043101809173,0.0024027357675192778,4.784009830678538,0.0011313212512212925,5.1969001789848415,0.0012289614405176488,1.0,0.00023647970870930088,17.30436667797436,0.004092131591406309,10.788968388304124,0.0025513721017400145,2.117384867272947,0.0005007185566381883,2.4846580047276943,0.0005875712012002378,3.3122168114645882,0.0007832720667571952
Gene7,0.1880629298248405,False,1.0,0.1880629298248405,False,0.1880629298248405,3.4348896253319072,0.6459754065648671,1.2771099947057833,0.24017704731295614,2.351466365346301,0.44222365405159414,4.501214178262349,0.8465115261331292,2.73434476899484,0.5142288884083963,1.8705171812319445,0.3517749413901816,1.8103600684253465,0.34046161850596934,1.6349784454775598,0.3074788366569731,1.638697372039962,0.3081782288821019,10.106399431512163,1.9006390870702796
Gene8,0.0015134552318617088,False,1.0,0.0015134552318617088,False,0.0015134552318617088,5.813053954965882,0.008797796921237513,5.702876926413441,0.008631048920943843,1.0,0.0015134552318617088,1.0,0.0015134552318617088,8.944023599042415,0.013536379309865334,2.0518406357161783,0.0031053689450711046,1.0,0.0015134552318617088,10.836541303028634,0.016400620130354183,2.4613974524600755,0.0037252148521167826,10.563043413643765,0.01598669331876152
Gene9,0.5416667922125638,False,1.0,0.5416667922125638,False,0.5416667922125638,1.0,0.5416667922125638,1.1288883655414805,0.6114813397289378,4.850349003174034,2.627272985660685,13.19916455565946,7.149549124749829,3.1887138685952157,1.727220412485685,8.50310338771554,4.605848735875661,1.1294978975756946,0.6118115029906614,1.0600244498192433,0.5741800434004772,3.536740367675866,1.9157348098476696,3.5487747580160782,1.9222534394594863
Gene10,0.010135513090259495,False,1.0,0.010135513090259495,False,0.010135513090259495,6.360905444613499,0.064471040399783,1.4579502351091795,0.014777073692895997,8.15077767834003,0.08261231385461026,3.381024058943351,0.03426841360790262,12.015577786785105,0.12178404594499165,1.1330720068129374,0.011484266157259122,18.664969585684116,0.18917904356499668,4.186124540557973,0.04242852007828185,3.5730182453830945,0.03621437319781637,7.236358309095785,0.0733442043676484
