,BaseGeneMean,is_outlier,outlier_ratio,gene_mean,prog_gene,prog_genemean,group1_DEratio,group1_genemean,group2_DEratio,group2_genemean,group3_DEratio,group3_genemean,group4_DEratio,group4_genemean,group5_DEratio,group5_genemean,group6_DEratio,group6_genemean,group7_DEratio,group7_genemean,group8_DEratio,group8_genemean,group9_DEratio,group9_genemean,group10_DEratio,group10_genemean
Gene1,0.4585629107398536,False,1.0,0.4585629107398536,False,0.4585629107398536,1.1927726331652047,0.5469612905150759,8.18510833268192,3.7533871017556515,1.6130630829805848,0.7396909025385789,5.582455149358867,2.5599068823646864,1.0,0.4585629107398536,6.64757047002638,3.0483292640835935,6.871310840395224,3.1509282995699435,1.0,0.4585629107398536,1.0,0.4585629107398536,2.317094559496233,1.0625336256620714
Gene2,0.018251477533600367,False,1.0,0.018251477533600367,False,0.018251477533600367,1.0,0.018251477533600367,1.0,0.018251477533600367,1.0,0.018251477533600367,1.0,0.018251477533600367,1.0251674312187047,0.01871082033906699,20.575687175806124,0.37553669222761465,1.0,0.018251477533600367,1.0,0.018251477533600367,1.692895973110691,0.030897852819952307,1.0,0.018251477533600367
Gene3,0.008255316757646692,False,1.0,0.008255316757646692,False,0.008255316757646692,1.0,0.008255316757646692,11.762227045219758,0.0971009100336478,1.0,0.008255316757646692,1.0,0.008255316757646692,1.3135720139155334,0.010843953058852617,1.7112623707539114,0.014127012926014973,1.0083932370278454,0.008324605587933565,1.0,0.008255316757646692,1.8561709347782722,0.015323279022931796,10.4038360906579,0.08588696242301762
Gene4,0.022968098989010047,False,1.0,0.022968098989010047,False,0.022968098989010047,1.0,0.022968098989010047,4.2279752411904274,0.09710855386274536,1.164900024871945,0.0267555390835591,1.0,0.022968098989010047,1.172835711935091,0.026937806729571242,1.0,0.022968098989010047,1.0,0.022968098989010047,2.680653367504647,0.06156951190006986,1.468251711903038,0.03372295065977244,2.3213213194620472,0.053316337850703714
Gene5,0.0038732923196867276,False,1.0,0.0038732923196867276,False,0.0038732923196867276,7.438784098953777,0.028812585318285417,10.173356682469674,0.03940438430364343,1.0,0.0038732923196867276,1.0,0.0038732923196867276,2.6123981002140075,0.010118581497523113,2.8932166295539528,0.011206273750441245,1.0898282995892747,0.0042212235825763835,4.8285712387439625,0.018702467894087218,1.0,0.0038732923196867276,1.0,0.0038732923196867276
Gene6,0.010212619170621207,False,1.0,0.010212619170621207,False,0.010212619170621207,4.2405235483543695,0.0433068520833945,1.0,0.010212619170621207,1.0,0.010212619170621207,2.4989083581486233,0.025520399404054196,1.0,0.010212619170621207,2.146105757229497,0.0219173607984625,1.0,0.010212619170621207,1.0,0.010212619170621207,1.0,0.010212619170621207,3.6978571989839164,0.03776480732056278
Gene7,0.005491094504172473,False,1.0,0.005491094504172473,False,0.005491094504172473,1.0,0.005491094504172473,1.0,0.005491094504172473,6.54520956780844,0.03594036428645001,1.0,0.005491094504172473,1.987170386929476,0.010911740390522732,1.5558451126033748,0.008543292547159994,1.0,0.005491094504172473,1.596944512891506,0.008768973238206936,1.0,0.005491094504172473,1.0,0.005491094504172473
Gene8,0.006254570465988776,False,1.0,0.006254570465988776,False,0.006254570465988776,1.0,0.006254570465988776,2.4217537319786295,0.015147029367931634,2.102732084905208,0.013151685996135117,1.0,0.006254570465988776,2.753420544069037,0.017221462815380947,1.0,0.006254570465988776,1.0,0.006254570465988776,1.959354422716902,0.012254920304729622,1.0,0.006254570465988776,1.0,0.006254570465988776
Gene9,0.03167523992600871,False,1.0,0.03167523992600871,False,0.03167523992600871,1.4977064715475694,0.0474402118250052,1.0,0.03167523992600871,1.0,0.03167523992600871,1.0,0.03167523992600871,1.0,0.03167523992600871,1.3894199185211566,0.04401020927713311,1.0800165178258971,0.03420978232618775,7.1417741391532,0.22621740935504192,5.5153771611932765,0.17470089486322585,1.0,0.03167523992600871
Gene10,0.007200266516958461,False,1.0,0.007200266516958461,False,0.007200266516958461,1.0,0.007200266516958461,1.0,0.007200266516958461,1.0,0.007200266516958461,1.0,0.007200266516958461,1.0,0.007200266516958461,1.0,0.007200266516958461,1.0,0.007200266516958461,2.9624731547820824,0.02133059626376573,1.0,0.007200266516958461,1.0,0.007200266516958461
