,BaseGeneMean,is_outlier,outlier_ratio,gene_mean,prog_gene,prog_genemean,group1_DEratio,group1_genemean,group2_DEratio,group2_genemean,group3_DEratio,group3_genemean,group4_DEratio,group4_genemean,group5_DEratio,group5_genemean,group6_DEratio,group6_genemean,group7_DEratio,group7_genemean,group8_DEratio,group8_genemean,group9_DEratio,group9_genemean,group10_DEratio,group10_genemean
Gene1,0.13155618726414514,False,1.0,0.13155618726414514,False,0.13155618726414514,1.3984503716792753,0.18397479897625213,1.0,0.13155618726414514,1.0,0.13155618726414514,1.7864296223065714,0.23501586992637938,1.0,0.13155618726414514,6.810944195275981,0.8960218499993693,1.0,0.13155618726414514,1.562513449898755,0.2055583120176261,1.0,0.13155618726414514,1.0,0.13155618726414514
Gene2,2.410662221759769e-05,False,1.0,2.410662221759769e-05,False,2.410662221759769e-05,1.3676047847504953,3.296833188895919e-05,2.485844047430359,5.992530334326765e-05,1.674159912625393,4.0358340545506706e-05,1.0,2.410662221759769e-05,1.0,2.410662221759769e-05,12.394136982519923,0.00029878077795076393,1.9741685291684388,4.759053492653404e-05,1.0,2.410662221759769e-05,1.8753573670760295,4.520853157109052e-05,4.1795991718802705,0.00010075601825750183
Gene3,0.043448008755025844,False,1.0,0.043448008755025844,False,0.043448008755025844,1.0,0.043448008755025844,20.113138435446587,0.8738758148343301,1.0,0.043448008755025844,1.0,0.043448008755025844,2.4441600155444325,0.10619388575405861,1.0,0.043448008755025844,5.090739918806386,0.2211825125618594,5.540513596446504,0.24072428324574746,1.0,0.043448008755025844,1.0,0.043448008755025844
Gene4,0.05698349190391297,False,1.0,0.05698349190391297,False,0.05698349190391297,1.0,0.05698349190391297,6.398766409584474,0.36462405389558716,1.0,0.05698349190391297,1.0,0.05698349190391297,1.0,0.05698349190391297,1.719927227120564,0.09800745922194413,1.0,0.05698349190391297,1.0,0.05698349190391297,1.0,0.05698349190391297,1.0,0.05698349190391297
Gene5,0.2199304258904322,False,1.0,0.2199304258904322,False,0.2199304258904322,1.0,0.2199304258904322,1.0,0.2199304258904322,5.42747777471606,1.1936674985041584,1.0,0.2199304258904322,1.0,0.2199304258904322,2.275706375317176,0.5004970723250783,1.0,0.2199304258904322,1.0,0.2199304258904322,1.0,0.2199304258904322,1.2099695107723285,0.2661091098185961
Gene6,0.039134136488721175,False,1.0,0.039134136488721175,False,0.039134136488721175,2.8449763615967876,0.11133569324191406,1.0,0.039134136488721175,1.0,0.039134136488721175,1.7885018317428094,0.06999147479375094,2.5566794764359977,0.10005344358875852,1.4398249699763241,0.056346306894922336,6.656242350595858,0.26048629665022455,1.4637025827079384,0.05728073665058615,1.0,0.039134136488721175,1.0,0.039134136488721175
Gene7,0.004435281723012032,False,1.0,0.004435281723012032,False,0.004435281723012032,1.0,0.004435281723012032,3.1510115612530027,0.013975623986625052,1.0,0.004435281723012032,1.0,0.004435281723012032,1.0,0.004435281723012032,1.0,0.004435281723012032,1.0,0.004435281723012032,1.0,0.004435281723012032,1.0,0.004435281723012032,1.0,0.004435281723012032
Gene8,9.380191621726457e-05,False,1.0,9.380191621726457e-05,False,9.380191621726457e-05,1.0,9.380191621726457e-05,4.728954191994024,0.0004435849649127055,1.0,9.380191621726457e-05,1.0,9.380191621726457e-05,1.4716639812385361,0.0001380449014681032,3.458340666227967,0.0003243989814242747,1.0,9.380191621726457e-05,1.0,9.380191621726457e-05,1.0,9.380191621726457e-05,2.639823547924546,0.00024762050727078033
Gene9,0.0008968778371416631,False,1.0,0.0008968778371416631,False,0.0008968778371416631,33.55820294944755,0.030097608479661496,7.280756915816645,0.006529949515411838,1.0,0.0008968778371416631,1.0,0.0008968778371416631,1.0,0.0008968778371416631,1.0,0.0008968778371416631,5.176455087567313,0.00464264784299833,1.0,0.0008968778371416631,5.3102000643113225,0.004762600748469059,14.653514205713297,0.013142412127344776
Gene10,0.06682190868756065,False,1.0,0.06682190868756065,False,0.06682190868756065,8.746960494464906,0.5844885954548342,1.0,0.06682190868756065,1.7423782776854284,0.11642904217068488,1.0,0.06682190868756065,1.5085268739038575,0.10080264502073488,3.606205309691504,0.24097352191280205,1.371976929276527,0.09167811708955594,1.370315555443881,0.09156710091901497,10.029896739846297,0.6702168440956715,1.0,0.06682190868756065
Gene11,0.0008965304423823717,False,1.0,0.0008965304423823717,False,0.0008965304423823717,2.4571402660600437,0.0022029010497263495,1.0,0.0008965304423823717,7.3675364033388355,0.006605220670953594,1.8070588092863056,0.0016200832337004134,1.0,0.0008965304423823717,1.0,0.0008965304423823717,5.32137304518284,0.0047707729302794,1.0,0.0008965304423823717,1.0,0.0008965304423823717,3.2064101132789085,0.0028746442773172503
Gene12,0.0013889797610910116,False,1.0,0.0013889797610910116,False,0.0013889797610910116,1.8987076080483947,0.0026372664398087455,1.0,0.0013889797610910116,1.0,0.0013889797610910116,1.0,0.0013889797610910116,2.767521715026471,0.003844031650551654,1.0,0.0013889797610910116,1.0,0.0013889797610910116,1.0,0.0013889797610910116,1.0,0.0013889797610910116,1.0,0.0013889797610910116
Gene13,0.013051116582734675,False,1.0,0.013051116582734675,False,0.013051116582734675,1.0,0.013051116582734675,5.374601803865512,0.07014455472802487,1.3793389645258969,0.018001913633136007,1.0,0.013051116582734675,1.474077142923509,0.019238352644239162,1.0,0.013051116582734675,1.0,0.013051116582734675,1.3755686706962147,0.01795270708881366,6.182265843244627,0.08068547226564413,1.0,0.013051116582734675
Gene14,0.005200030975887373,False,1.0,0.005200030975887373,False,0.005200030975887373,1.0,0.005200030975887373,4.277681921585904,0.02224407849724012,1.0,0.005200030975887373,1.0,0.005200030975887373,1.0,0.005200030975887373,3.2371305858691555,0.01683317931951205,1.0,0.005200030975887373,1.0,0.005200030975887373,1.0,0.005200030975887373,2.0510650722180563,0.010665601909094565
Gene15,0.0005639030507918627,False,1.0,0.0005639030507918627,False,0.0005639030507918627,4.361503196494576,0.0024594649585417527,1.0,0.0005639030507918627,1.5247485837524888,0.0008598103780686004,1.0,0.0005639030507918627,1.1847064538711007,0.0006680595836307229,1.0,0.0005639030507918627,1.0,0.0005639030507918627,1.0,0.0005639030507918627,1.0,0.0005639030507918627,9.672577601966541,0.005454396018769972
Gene16,0.0529594244443531,False,1.0,0.0529594244443531,False,0.0529594244443531,1.0,0.0529594244443531,2.1118406449073936,0.11184186507248704,6.1362166215123795,0.3249705005411685,1.0,0.0529594244443531,1.0,0.0529594244443531,1.0512602807812343,0.05567413941138321,1.4505184030136682,0.07681861976954608,1.0,0.0529594244443531,1.8432537994475346,0.0976176603236085,22.065553131867368,1.1685789939099889
Gene17,0.007975368561590543,False,1.0,0.007975368561590543,False,0.007975368561590543,1.0,0.007975368561590543,1.1144687693929856,0.008888299186291318,1.0,0.007975368561590543,1.0,0.007975368561590543,1.0,0.007975368561590543,1.2527279085437364,0.00999096677802679,1.1538951723000157,0.009202739280532649,1.0,0.007975368561590543,1.0,0.007975368561590543,1.0,0.007975368561590543
Gene18,0.0002993375134449712,False,1.0,0.0002993375134449712,False,0.0002993375134449712,1.0,0.0002993375134449712,1.0,0.0002993375134449712,1.361934381321967,0.00040767805118013285,1.0769221109538087,0.0003223631868668225,1.0,0.0002993375134449712,1.0,0.0002993375134449712,5.5168903601115185,0.0016514122423443138,1.0,0.0002993375134449712,1.0,0.0002993375134449712,1.0,0.0002993375134449712
Gene19,0.005386465299095321,False,1.0,0.005386465299095321,False,0.005386465299095321,11.92633893480949,0.06424081081760077,2.185433384854074,0.011771761091000902,1.0,0.005386465299095321,1.1485489876990427,0.006186619266551952,1.2979111461392732,0.006991153349988231,1.0,0.005386465299095321,2.686838032803251,0.014472559827984248,1.0,0.005386465299095321,1.0,0.005386465299095321,1.56882002622188,0.00845039463176997
Gene20,0.0002837674642658697,False,1.0,0.0002837674642658697,False,0.0002837674642658697,1.4537727567638907,0.00041253340880569224,2.3155402343507023,0.0006570749807072965,2.211481258764527,0.0006275464290711035,7.31809370365965,0.0020766368935475257,1.0,0.0002837674642658697,1.0,0.0002837674642658697,1.4256359603365831,0.0004045491014309502,1.0,0.0002837674642658697,12.024725487942957,0.0034122258602067457,1.0,0.0002837674642658697
Gene21,0.003752572873439862,False,1.0,0.003752572873439862,False,0.003752572873439862,1.0,0.003752572873439862,1.9488192448259927,0.007313086233371577,1.0,0.003752572873439862,2.0684234387560263,0.007761909687063063,1.0,0.003752572873439862,1.0,0.003752572873439862,1.0,0.003752572873439862,1.0,0.003752572873439862,1.0,0.003752572873439862,2.720554073895966,0.010209077418428308
Gene22,0.06471901106421818,False,1.0,0.06471901106421818,False,0.06471901106421818,1.0,0.06471901106421818,1.0,0.06471901106421818,1.0,0.06471901106421818,1.0,0.06471901106421818,1.0,0.06471901106421818,1.0,0.06471901106421818,1.0,0.06471901106421818,1.687624433483188,0.10922138438284339,1.0,0.06471901106421818,1.0,0.06471901106421818
Gene23,0.013385026099930928,False,1.0,0.013385026099930928,False,0.013385026099930928,1.0,0.013385026099930928,1.0,0.013385026099930928,1.2278115699180565,0.016434289909150353,2.084522742172935,0.02790139130988432,1.0,0.013385026099930928,1.0,0.013385026099930928,1.0,0.013385026099930928,30.473911745008827,0.4078941040739348,1.8613703096187162,0.024914490175883028,1.0,0.013385026099930928
Gene24,0.009447009927934352,False,1.0,0.009447009927934352,False,0.009447009927934352,4.001607640187513,0.037803227104549385,1.0,0.009447009927934352,1.0,0.009447009927934352,25.27257901914141,0.23875030489833432,10.156218496675162,0.09594589696836076,1.0,0.009447009927934352,8.348815425406494,0.07887134221030662,1.0,0.009447009927934352,1.6133164315829782,0.015241016346064017,1.0,0.009447009927934352
Gene25,0.10373874670060423,False,1.0,0.10373874670060423,False,0.10373874670060423,1.0,0.10373874670060423,1.3162559489870123,0.1365467424851271,1.0,0.10373874670060423,27.582670094845337,2.8613916262954917,1.4922115206641202,0.15480015296589864,1.0,0.10373874670060423,1.0,0.10373874670060423,1.0,0.10373874670060423,2.5347772261600134,0.26295461260707387,2.5181872414613715,0.26123358838665456
Gene26,0.14812259527814617,False,1.0,0.14812259527814617,False,0.14812259527814617,1.0,0.14812259527814617,2.76527926339191,0.40960034116245003,2.127165434112188,0.31508126468666176,2.995083850091148,0.4436395929511629,1.0,0.14812259527814617,2.234777483440281,0.33102104071633875,1.0,0.14812259527814617,1.7021022628595832,0.2521198046035668,1.0,0.14812259527814617,2.078298905201894,0.3078430276022344
Gene27,0.00027963951944222126,False,1.0,0.00027963951944222126,False,0.00027963951944222126,7.359995491200929,0.0020581456022563433,1.0,0.00027963951944222126,4.611760125801002,0.00128963038536179,3.733504475561166,0.0010440353973813067,1.0,0.00027963951944222126,1.0538020147595566,0.00029468468899460695,1.0617896685315018,0.00029691835265686456,1.0,0.00027963951944222126,1.083186438708153,0.00030290173518667896,2.2985358832466294,0.000642761469811789
Gene28,0.12899833521651427,False,1.0,0.12899833521651427,False,0.12899833521651427,1.0,0.12899833521651427,1.0,0.12899833521651427,1.0,0.12899833521651427,1.0,0.12899833521651427,1.0,0.12899833521651427,1.0,0.12899833521651427,1.3917062235436313,0.1795277859475905,1.0,0.12899833521651427,1.0,0.12899833521651427,1.0,0.12899833521651427
Gene29,0.04141599734263845,False,1.0,0.04141599734263845,False,0.04141599734263845,2.026412538827279,0.08392589632315982,1.0,0.04141599734263845,3.3102068149996122,0.1370955166536076,1.0,0.04141599734263845,7.401375332649993,0.30653534110890185,1.0,0.04141599734263845,1.0,0.04141599734263845,1.0,0.04141599734263845,6.09558061216591,0.2524545504353018,1.0,0.04141599734263845
Gene30,6.845052815715123e-05,False,1.0,6.845052815715123e-05,False,6.845052815715123e-05,1.0,6.845052815715123e-05,2.399180404005586,0.00016422516579846984,2.156510249110437,0.0001476142655279192,1.0,6.845052815715123e-05,1.0861703906455906,7.434893690834995e-05,3.4498870176896927,0.0002361465884433588,1.0,6.845052815715123e-05,1.5378672164905727,0.00010526782320434773,8.855979504250923,0.000606196474414882,1.0,6.845052815715123e-05
