,mix0,mix1,mix2,mix3,mix4,mix5,mix6,mix7,mix8,mix9,mix10,mix11,mix12,mix13,mix14,mix15,mix16,mix17,mix18,mix19,mix20,mix21,mix22,mix23,mix24,mix25,mix26,mix27,mix28,mix29,mix30,mix31,mix32,mix33,mix34,mix35,mix36,mix37,mix38,mix39,mix40,mix41,mix42,mix43,mix44,mix45,mix46,mix47,mix48,mix49
Gene1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gene2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gene3,3.6850770519306875,6.843936660993173,0.6470732673750994,4.287885857637929,5.289625573726688,5.78940025862509,1.7398403192577931,8.27175842574252,1.8697683301732546,5.2930876139947145,6.733060967262391,3.5220287594677755,1.8939049033331474,6.156084594731609,2.2147973773874927,3.809566572148236,2.747270483818958,1.9696975835784385,2.158020635410153,4.74936199336491,3.582144295249721,3.924072320383176,5.808306580175009,7.827090257175293,1.9151864166643484,3.050453071034557,10.351439520811251,5.497575287165284,1.8040867326714949,3.8448586533192937,11.244349159113899,5.3556242026905645,7.144300887674021,2.141221646667763,4.609451517594003,6.793848930394862,7.043384373538391,2.253407652787035,2.760361758144451,3.330194062415898,4.729601900090116,8.191629875952083,2.7546326623353368,5.94039577971497,4.532017608663174,3.133727664517815,8.337747945614849,3.4203150057875717,3.4477031359119388,3.6816966867081966
Gene4,0.8391789798656294,0.21855276746364455,0.09862815688517426,0.8958667692637525,0.11654222293601309,0.23628067896796034,0.911372306015883,0.2500506237887355,0.07463627200378829,0.7532431213611868,0.4208760587234802,0.15590887879328386,0.12351737883324138,0.015659832702171195,0.06672644345884905,0.13103200505606963,0.18050596922370432,0.23534916358747485,0.01543441786969466,0.23108948302306778,0.013606103360088079,0.035859685244092054,0.49428848889120963,0.07555800202358436,0.4607250422883343,0.23838338088189906,0.3285765773781526,0.18622694276881324,1.1982577974204645,0.5499982970034961,0.04374538120094055,0.09689808792336277,0.07691174372436281,0.33530156319457366,0.134488968940467,0.16897394859902337,0.45259132544595493,0.33612260531395877,0.8617559991028653,0.2384560336993071,0.26151374548819434,0.010938116018471049,0.17874773211344464,0.22719221324237948,0.8876279191865559,0.4614528511256785,0.26861118142140566,0.5013888100420595,0.06774126395046991,0.26989862661949987
Gene5,1.572617424268948,3.4358884672613805,0.2484964976661797,1.2728061298362352,1.061201241130161,2.030652433183574,0.38840718421529175,2.4196310716033147,1.1699096426723772,3.195710979396229,1.6147158654159648,0.8022871592622848,0.8114091248267858,1.376627143571883,1.2082800423176225,1.2367857214651519,0.7094503070459766,0.6452563752878647,0.842889630147665,0.8045747442011576,0.9121900999796688,2.097784514943948,1.5680169458479243,1.7655721745714883,0.5496441094841163,1.0295017918370903,2.601307839249435,2.6567288272296317,0.5860452312258313,0.8419540246191892,2.5598081409845626,1.6709570029674328,2.2202199873236146,0.47884063706628766,1.0613821308827274,1.9476427291103557,1.6688820471395165,1.335127302876754,0.7211425258345836,1.1684596776582035,1.5391238764598114,2.0800511089227083,1.1797155479038441,1.358796887065086,1.210289424563243,1.3366217825428701,2.3018612753575316,0.9202155837200128,1.3997709545260013,1.8556412856488764
Gene6,0.5722068604562971,0.615431924958886,0.48016364273737194,0.3614634503903788,0.1428700163975713,0.9447705431667373,0.5372682975622949,0.5063183352753176,2.7866673866527965,0.397544259262122,0.2779458790103284,0.8044355846057977,0.7817432353761921,0.6500785469545365,3.89415396667551,1.161106961052446,0.9887342344707678,1.3017289634707265,2.0618398990867894,0.1937574369500653,0.37334737025569137,1.6891307288590571,0.9336572010730991,0.05032008384731255,0.5405299400444726,0.46929530096765804,0.5003962709114439,0.7318224224844634,1.4470509900653066,0.47073330638601973,0.7221116409531185,0.18366280908042992,1.3863167110116144,0.7815089850276333,0.5635148690921845,0.2980581514352223,0.2525861071362087,1.2044120054738552,1.7350832132364769,1.586693426730766,0.9167474648760209,0.3106125450264676,1.6765360412000776,0.5160277918549927,0.571497332706137,2.381734340086027,0.14383743638137414,0.9092180387314311,1.4036020766505712,0.8651902961652433
Gene7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gene8,0.9429357970801041,0.43768053565941334,1.6555891764918864,0.4553471493942198,1.9757402323471611,0.6458112591140848,0.6036293144108209,0.5968419499465669,0.6409950884118881,0.07092249963048536,1.4354584154308687,0.12302706032665281,0.7837774985430292,1.0321898589655587,0.3024382952082067,0.18925731604180682,0.9356147958567732,0.8305017725835101,0.2061069245139381,0.7598037140149114,0.6963614525719639,1.3671590235015625,0.43019447366646135,1.8962153966433055,1.5481240330925168,0.5445695084052526,2.160623895983788,0.8602337930599048,0.37019969766334837,1.0119447416987741,1.8306251465241858,0.15412613987034246,1.1266079741298218,0.7627510151644725,0.9854165090433109,1.1595904905302432,0.6581877240257887,0.8627700518375885,0.3500002169179795,0.4888991326778515,1.2182727927044636,1.79367846068932,0.8498112910822816,1.104050002199892,1.4001034202173375,0.5013471369358423,0.844451050353248,1.023955707276679,0.7024636294771001,0.6347204365183042
Gene9,2.0094000481312433,0.6412960099593694,0.7510775762461708,1.1517236431356972,2.7193453217394117,0.8153864995684278,1.291734177551333,1.4223180168486484,1.7146723122370728,0.16774338224954402,2.4355862330971068,0.9174359686803191,0.5512302231432434,2.075260438987423,1.5282305333244746,1.8707798617114744,2.15003610666413,2.1514359077218845,1.6990598078691872,2.9700153792184367,4.069139119101131,2.709457608868184,1.5360490367166442,1.6688392210765413,0.5022024479345883,1.9580227210581023,2.8385207141349986,1.851920559873986,0.36074878301533203,2.326884946696543,4.020903957340734,2.0270798977433544,1.4789086359088446,1.613308124708388,2.604708736852726,2.1683135758891416,1.9288556686959826,2.2377594171323443,1.375496263982386,0.6679908646671623,1.9283087494363773,4.01863113275059,1.2783141882488223,2.373304385550678,2.751246970009631,2.4249700093623177,0.7160567475253762,0.7586469292982666,1.6943875226804699,0.6362355533616937
Gene10,0.3855430076392455,0.4465455606323139,0.14837871346489828,0.34002016067265395,0.25302982296510507,0.3908652397958847,0.3681808064420552,0.5598021690081993,0.14935969484925268,0.6204030687861302,0.3895007717389506,0.8270820996642563,0.059446316300166606,0.3784290135746158,0.12095636386541384,0.4959034672585988,0.3871771294276204,0.3000357760926885,0.17778332514401646,0.5682443458794655,0.7143500694971922,0.20418764648312038,0.24740757398949098,0.28505960620453374,0.14653852463176004,0.5466104174709847,0.30000479158308324,0.41604171074242235,0.10048322498740403,0.25140646397780564,0.11057933870968564,1.0035312066560582,0.15453165450843126,0.3147718663623312,0.2884041648757723,0.6126619325184652,0.36634426574720474,0.05617500416491862,0.29376206384751197,0.2590593254275123,0.25872942316611913,0.12280242910926989,0.3672190492804354,0.1992454506958976,0.3400587200607639,0.05944934079271034,0.5248977622544041,0.12567149141116327,0.49826457151420245,0.22820319171817693
