,mix0,mix1,mix2,mix3,mix4,mix5,mix6,mix7,mix8,mix9,mix10,mix11,mix12,mix13,mix14,mix15,mix16,mix17,mix18,mix19,mix20,mix21,mix22,mix23,mix24,mix25,mix26,mix27,mix28,mix29,mix30,mix31,mix32,mix33,mix34,mix35,mix36,mix37,mix38,mix39,mix40,mix41,mix42,mix43,mix44,mix45,mix46,mix47,mix48,mix49
Gene1,5.128473505121843,4.695017665227946,3.01153619646866,11.409756020601977,5.578087088545165,7.311425907275011,3.6544589279108974,7.463137228626891,4.755234466728117,3.9825586618304785,7.728307905871311,4.208267034591682,7.455398353472092,6.159866102900603,5.863243103324166,5.749326039979154,5.090577198129479,4.8292560428746985,3.314551031411565,5.4076540193843154,7.907027435461847,4.59609691361326,7.120440027016534,5.327689864576792,9.726756867698041,7.687619737227717,8.838174861366658,5.761357458955204,4.581672581438525,2.8571466678534803,6.56316527038383,7.771330096755168,5.0727099308175205,2.552335426452474,4.0352410408653885,3.110656350872548,4.299712536608325,7.807179740645868,3.797600934591401,5.6095768821900265,6.202964925674798,7.299336895832766,5.789788169236556,6.550290490314988,5.573509800717466,8.342637793435774,4.9501206418436094,6.000793864646962,5.788037243782714,4.023926201227333
Gene2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gene3,0.021689215072191417,0.17782934655292007,0.5271820145977368,0.012274082854789594,0.05723876283192871,0.17495528814694306,0.23933114897453395,0.02969917048462534,0.006549161096704595,0.570845670671278,0.09170156935375749,0.09735469826573555,0.256378509729194,0.0602015091292668,0.027946071105768352,0.021809664626793318,0.11502413597387544,0.3846446823129398,0.4968515415068465,0.014899559301687054,0.08756556740401439,0.17768153821498522,0.08927949650954586,0.02681017507055196,0.026852483746293676,0.040505539518405895,0.26555772383628506,0.23227287150020456,0.05150340482799944,0.015627980379245354,0.02140374352772535,0.12211000656662423,0.09783494195162776,0.04795098519485867,0.3793859939707987,0.23031043682308047,0.11819438184782809,0.14843594545361108,0.2814908573280127,0.2835325163487239,0.040739764407493585,0.3267910818377564,0.009883770952343572,0.0343785795460639,0.03003908315016313,0.11251790061200673,0.13844030185242565,0.26397998628792174,0.006009452894262919,0.45683323084031124
Gene4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gene5,3.7529896039320634,6.310878009678005,8.041059160726412,7.654060012452244,5.796178398019178,9.895348221608012,5.029620878316161,6.941746556739163,3.1693850386453013,8.546117540143731,5.684811829830213,4.528745791252126,8.223124261634545,7.4345219560664,7.003508030527099,5.183314229273136,5.80197286273367,5.513163623001189,6.332830848622005,5.661323366285547,6.357197741880128,7.245018718744051,6.886676965345465,6.861133444499967,5.226850030890241,4.91766400659136,8.410452547555648,5.218496719950672,7.07582463488734,3.8289046215062097,7.1690117321963225,9.683734218874699,3.493352175605323,3.219847974072221,6.64787305730521,4.615852422145546,4.844399928063436,5.5167608057244015,4.162213662949688,8.652918116199213,5.969439465531941,7.727473147615265,7.175331199112566,5.877465377823642,5.549932356835612,7.424935931503492,5.036503610941044,5.397034966887462,5.8803849116279565,6.72644070776045
Gene6,0.5486327321884341,1.8277608663104057,1.8065880395337017,0.2363481609005277,1.2210408799885326,1.3806691370207798,1.5449319852470311,0.6523151043704289,0.7240901512392126,1.955026302720166,1.2149232664313467,0.5960845245346302,1.1380164890302633,1.3539659580174017,1.3644284707394925,0.8988566668853236,0.9710059453373632,1.0787528767663213,1.1435525159685165,1.4750567851369543,0.8775701713453017,1.8272136161605488,2.883072130038827,3.253445161892884,1.1264451394425326,0.5866901126970991,0.8150570116256118,0.9556938454493529,1.7398099534985803,0.977378204183751,1.403570777687551,2.5084730445527645,0.8006817077408488,0.7350633460211542,1.132400041887847,2.7982776404636462,0.8780656330894805,0.6669719230611882,0.7602145447974347,0.7306757845400662,2.238886175597133,0.7378737875489267,1.8012401413091261,1.238720506568458,5.023844229031611,1.3289691226911315,0.9397457641030523,1.0248499944932021,1.5888592747525516,2.2256837317285223
Gene7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gene8,2.9188485946682534,1.5531435068771384,2.6441444468718927,2.069331439546336,1.6811659073532408,2.645038543258329,1.6875322318022032,3.133267586979599,1.366076419187443,2.554096580692703,1.950288441686906,1.729644316748189,4.011296991023647,2.4306374338071546,1.9062189750451284,1.9605897317608254,1.6119149994036264,2.3240547461788,2.7392818314177494,1.4440350985213701,3.6624149550229985,1.6871619675060312,3.598062859662292,0.6712224516855401,2.4887505476626357,1.8158040521773904,2.3082264443286618,2.2128535216278338,0.8656603394262001,0.39054053275512474,2.6641283109424463,2.6741542840768764,1.422694576254599,0.5214659147209842,2.329033480767433,1.1145863975972972,2.0944594528513294,3.0788832056688586,2.0549478932431766,3.3025509894313902,1.6868675389265553,3.440253450347711,2.4428762443006735,2.1613068813314706,0.8044302900157352,3.5030815676122646,1.941001311610381,2.087088738109383,1.1525355216673234,1.8223667659934628
Gene9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gene10,0.8795640664670696,1.376632324339302,1.0078231473225867,1.5136127125159304,1.1478246947826747,1.9029023796061222,0.6118318795413771,0.9005036724256611,0.8240518033874394,0.9559978218695511,1.641690882442845,0.8471517002384179,1.254209157712443,1.6255588640656666,1.414620050077252,1.2448831955681865,1.265798307550374,1.2078075276548161,0.13482905209799356,1.6161308619932488,1.1960997539509213,1.4396820523320768,1.4881399988770616,2.2335713151721546,1.5693989551034413,0.7715536802679259,1.2174905970506353,1.215817613525739,0.9865048797758353,1.0078590594905148,1.0177909034001291,1.8331546647539136,0.9973551934187193,0.7157895016842204,1.1696968317069512,1.104067119457302,0.858738475640222,1.0584024766964457,0.4920487644383672,0.6100670581610812,1.1275346399835349,1.5830106510055162,1.602613534960262,1.7008748751401785,0.7205643896500455,1.748829771506603,1.198578845730807,0.7031832393466277,1.3866301777158678,1.1515084354767369
