,BaseGeneMean,is_outlier,outlier_ratio,gene_mean,prog_gene,prog_genemean,group1_DEratio,group1_genemean,group2_DEratio,group2_genemean,group3_DEratio,group3_genemean,group4_DEratio,group4_genemean,group5_DEratio,group5_genemean,group6_DEratio,group6_genemean,group7_DEratio,group7_genemean,group8_DEratio,group8_genemean,group9_DEratio,group9_genemean,group10_DEratio,group10_genemean
Gene1,0.13348843827810353,False,1.0,0.13348843827810353,False,0.13348843827810353,10.358242919547777,1.3827056706356564,2.3212309424755664,0.3098574933938737,5.484176661692364,0.732074177810537,1.6748470049425885,0.2235727110445453,2.285197942717162,0.305047504529649,11.058900323156132,1.4762353332113265,1.3051403054717843,0.17422114111123546,8.29879604673783,1.1077933238675324,1.0300374174528877,0.13749808622379694,1.0,0.13348843827810353
Gene2,8.9085933440838e-05,False,1.0,8.9085933440838e-05,False,8.9085933440838e-05,1.1409089011238334,0.00010163893442757745,3.4079670540993336,0.000303601926150062,1.0,8.9085933440838e-05,1.0,8.9085933440838e-05,1.0,8.9085933440838e-05,1.0,8.9085933440838e-05,4.111398039734316,0.0003662677321165631,1.8347959621977414,0.00016345451096586632,3.640293727101363,0.0003242989646776521,1.0,8.9085933440838e-05
Gene3,0.03709608445697862,False,1.0,0.03709608445697862,False,0.03709608445697862,3.0905846247707367,0.11464858826193483,1.0,0.03709608445697862,1.0,0.03709608445697862,2.296718057945746,0.08519924705142332,1.0,0.03709608445697862,12.536222131913744,0.4650447549769169,1.6590357108272464,0.061543728845991096,6.176716973560716,0.22913201451806173,1.291025913810142,0.04789200633484904,1.0,0.03709608445697862
Gene4,0.05723573879913507,False,1.0,0.05723573879913507,False,0.05723573879913507,3.5324401880750242,0.20218182392822964,11.712919409779555,0.6703975959134619,1.472789318400946,0.08429618473415272,1.0686333074300833,0.061164016856124055,8.190272175666252,0.4687762789402573,6.326415006692605,0.3620970368579863,1.0,0.05723573879913507,1.0,0.05723573879913507,6.824154827452831,0.3905855432289469,1.4246987132371856,0.0815436834183074
Gene5,0.11598500375732847,False,1.0,0.11598500375732847,False,0.11598500375732847,1.2608969595400132,0.14624513858985247,5.379121172757606,0.623897389433416,1.618207683574442,0.18768782425951944,3.1511667095484595,0.36548808264694643,7.190878593948472,0.8340340807376064,1.0,0.11598500375732847,6.885284981147418,0.7985898044086606,5.498307525682458,0.6377212190252273,1.0,0.11598500375732847,1.0,0.11598500375732847
Gene6,0.0018076685668498387,False,1.0,0.0018076685668498387,False,0.0018076685668498387,3.972812227950914,0.007181527786463543,3.203652902212837,0.0057911426504274055,1.185891421721571,0.00214369864674295,2.3204424345236623,0.004194590850072939,2.165623648075021,0.003914729796251892,7.523869863234609,0.013600663052837997,1.0,0.0018076685668498387,2.7230510128974315,0.004922373721943302,5.17069798278813,0.00934690821215997,5.925365436010928,0.010711096845775444
Gene7,0.08850575056858721,False,1.0,0.08850575056858721,False,0.08850575056858721,1.541871677953557,0.13646451013772656,7.186572460918692,0.6360529896691477,1.0,0.08850575056858721,1.0,0.08850575056858721,1.0,0.08850575056858721,1.0,0.08850575056858721,9.120907748034549,0.8072527861066403,1.3046076705466987,0.11546528107927172,1.5560090837646645,0.13771575185013132,5.9928933521091725,0.5304055242059189
Gene8,0.0116807920280616,False,1.0,0.0116807920280616,False,0.0116807920280616,2.399786750122241,0.02803140993987573,4.406368884385552,0.051469878537429445,2.1189356978145364,0.02475084720700718,1.0,0.0116807920280616,3.3159126799030205,0.03873248639715958,9.18504706406895,0.1072886245233472,1.0,0.0116807920280616,17.55641577924647,0.20507284147555707,7.277926280126423,0.08501194327372075,1.0,0.0116807920280616
Gene9,0.0002854773452833062,False,1.0,0.0002854773452833062,False,0.0002854773452833062,1.150025322718464,0.0003283061761382446,1.4840737364610501,0.0004236694304895776,1.105354230335836,0.00031555359127394657,1.0,0.0002854773452833062,4.163357920425791,0.0011885443665873813,1.3997586563121174,0.00039959938524131107,1.23256145827054,0.0003518683730055943,1.9272135627646314,0.0005501758116920294,2.8933753951611187,0.0008259931267186332,1.0,0.0002854773452833062
Gene10,0.002946131297389294,False,1.0,0.002946131297389294,False,0.002946131297389294,1.1248230886305222,0.0033138765054404732,1.0,0.002946131297389294,3.0902205158348113,0.009104195377535425,6.6665262624411294,0.019640461666645487,10.990092131144362,0.03237825438875621,1.0,0.002946131297389294,4.162243825014186,0.012262516800239622,1.0,0.002946131297389294,2.112273947421455,0.006223036385158377,1.0,0.002946131297389294
