,BaseGeneMean,is_outlier,outlier_ratio,gene_mean,prog_gene,prog_genemean,group1_DEratio,group1_genemean,group2_DEratio,group2_genemean,group3_DEratio,group3_genemean,group4_DEratio,group4_genemean,group5_DEratio,group5_genemean,group6_DEratio,group6_genemean,group7_DEratio,group7_genemean,group8_DEratio,group8_genemean,group9_DEratio,group9_genemean,group10_DEratio,group10_genemean
Gene1,0.0005428502932725728,False,1.0,0.0005428502932725728,False,0.0005428502932725728,1.0,0.0005428502932725728,1.0,0.0005428502932725728,1.0,0.0005428502932725728,1.0,0.0005428502932725728,1.0,0.0005428502932725728,1.0,0.0005428502932725728,1.0,0.0005428502932725728,1.0,0.0005428502932725728,1.0,0.0005428502932725728,1.0,0.0005428502932725728
Gene2,0.00022880269307620527,False,1.0,0.00022880269307620527,False,0.00022880269307620527,1.0,0.00022880269307620527,1.0,0.00022880269307620527,1.0,0.00022880269307620527,1.0,0.00022880269307620527,1.0,0.00022880269307620527,2.490853721405216,0.0005699140395164014,1.0,0.00022880269307620527,1.0,0.00022880269307620527,1.0,0.00022880269307620527,1.0,0.00022880269307620527
Gene3,0.0964868928128478,False,1.0,0.0964868928128478,False,0.0964868928128478,1.0,0.0964868928128478,1.0,0.0964868928128478,1.0,0.0964868928128478,1.0,0.0964868928128478,1.0,0.0964868928128478,1.0,0.0964868928128478,1.0,0.0964868928128478,2.130397950971695,0.2055554787441165,1.4216324693531428,0.1371688996897408,1.0,0.0964868928128478
Gene4,0.002093968631282107,False,1.0,0.002093968631282107,False,0.002093968631282107,1.0,0.002093968631282107,1.0,0.002093968631282107,2.5591138807060734,0.005358704190077138,2.614135389382398,0.005473917503291178,1.0,0.002093968631282107,1.0,0.002093968631282107,1.7713893821769342,0.0037092338000646926,1.0,0.002093968631282107,1.0,0.002093968631282107,1.0,0.002093968631282107
Gene5,0.047105480663440155,False,1.0,0.047105480663440155,False,0.047105480663440155,1.0,0.047105480663440155,1.0,0.047105480663440155,1.0,0.047105480663440155,1.0,0.047105480663440155,2.9152004888461227,0.13732192025739232,1.0,0.047105480663440155,1.0,0.047105480663440155,1.0,0.047105480663440155,1.0,0.047105480663440155,13.148481726964498,0.6193655517431224
Gene6,0.027325081561215877,False,1.0,0.027325081561215877,False,0.027325081561215877,2.3169708796942676,0.06331141826260796,1.0,0.027325081561215877,1.0,0.027325081561215877,7.149923689322793,0.19537224796721483,1.0,0.027325081561215877,1.0,0.027325081561215877,1.0,0.027325081561215877,3.7854806446914475,0.10343856736459786,1.0,0.027325081561215877,1.0,0.027325081561215877
Gene7,0.005650630589074788,False,1.0,0.005650630589074788,False,0.005650630589074788,1.21046726639355,0.006839903362557135,1.0,0.005650630589074788,1.0,0.005650630589074788,1.0,0.005650630589074788,7.868192024797188,0.04446024653603328,1.0,0.005650630589074788,6.811332987760868,0.03848832653301573,1.0,0.005650630589074788,1.0,0.005650630589074788,1.0,0.005650630589074788
Gene8,0.010961676630332316,False,1.0,0.010961676630332316,False,0.010961676630332316,1.0,0.010961676630332316,1.0,0.010961676630332316,1.0,0.010961676630332316,1.0,0.010961676630332316,4.6406615105792035,0.050869430829798716,1.0,0.010961676630332316,1.0,0.010961676630332316,1.0,0.010961676630332316,1.0,0.010961676630332316,1.0,0.010961676630332316
Gene9,0.07505664274535942,False,1.0,0.07505664274535942,False,0.07505664274535942,1.0,0.07505664274535942,1.0,0.07505664274535942,1.0,0.07505664274535942,1.0,0.07505664274535942,5.750856340109895,0.4316399697995135,1.0,0.07505664274535942,1.0,0.07505664274535942,1.0,0.07505664274535942,7.489716537907898,0.5621529784497633,1.0,0.07505664274535942
Gene10,0.018968587274798148,False,1.0,0.018968587274798148,False,0.018968587274798148,4.178865791846206,0.07926718048230323,1.0,0.018968587274798148,1.0,0.018968587274798148,1.0,0.018968587274798148,1.0,0.018968587274798148,1.0,0.018968587274798148,7.7190803218874375,0.14642004876689885,1.0,0.018968587274798148,1.0,0.018968587274798148,1.0,0.018968587274798148
