,BaseGeneMean,is_outlier,outlier_ratio,gene_mean,prog_gene,prog_genemean,group1_DEratio,group1_genemean,group2_DEratio,group2_genemean,group3_DEratio,group3_genemean,group4_DEratio,group4_genemean,group5_DEratio,group5_genemean,group6_DEratio,group6_genemean,group7_DEratio,group7_genemean,group8_DEratio,group8_genemean,group9_DEratio,group9_genemean,group10_DEratio,group10_genemean
Gene1,0.0017214039885514309,False,1.0,0.0017214039885514309,False,0.0017214039885514309,1.0,0.0017214039885514309,1.0,0.0017214039885514309,1.0,0.0017214039885514309,1.0,0.0017214039885514309,1.0,0.0017214039885514309,1.0,0.0017214039885514309,1.0,0.0017214039885514309,1.0,0.0017214039885514309,1.0,0.0017214039885514309,1.0,0.0017214039885514309
Gene2,0.004760842385924167,False,1.0,0.004760842385924167,False,0.004760842385924167,1.0,0.004760842385924167,1.0,0.004760842385924167,1.0,0.004760842385924167,1.3517955912964477,0.00643568574814955,1.0,0.004760842385924167,1.0,0.004760842385924167,1.0,0.004760842385924167,1.2192413454678175,0.005804615876174396,3.286997977356576,0.015648879293046192,1.2185817402221095,0.005801475599562652
Gene3,0.043810960800872885,False,1.0,0.043810960800872885,False,0.043810960800872885,1.9646194260348686,0.08607186466264702,1.0,0.043810960800872885,1.0,0.043810960800872885,1.0,0.043810960800872885,1.0,0.043810960800872885,1.0,0.043810960800872885,3.6748153605892724,0.16099719171322216,2.3558350492839426,0.10321139699750125,1.0,0.043810960800872885,1.0,0.043810960800872885
Gene4,3.963164658840057e-06,False,1.0,3.963164658840057e-06,False,3.963164658840057e-06,1.0,3.963164658840057e-06,10.16406269540489,4.028185406466327e-05,1.0,3.963164658840057e-06,1.7804048722578059,7.056037668158782e-06,1.0,3.963164658840057e-06,1.1916890170294903,4.722859796619122e-06,1.1371330894910487,4.506645672668532e-06,1.0,3.963164658840057e-06,1.7975818125027656,7.124112710684614e-06,1.0,3.963164658840057e-06
Gene5,0.004656566286092033,False,1.0,0.004656566286092033,False,0.004656566286092033,1.0,0.004656566286092033,1.0,0.004656566286092033,10.739013167295559,0.05000692666072692,1.0,0.004656566286092033,1.0,0.004656566286092033,1.0,0.004656566286092033,5.017425958698058,0.023363976562236374,1.0,0.004656566286092033,1.7777995986260258,0.008278441674389899,1.0,0.004656566286092033
Gene6,0.02847046493156511,False,1.0,0.02847046493156511,False,0.02847046493156511,1.0,0.02847046493156511,1.0,0.02847046493156511,1.0,0.02847046493156511,1.0,0.02847046493156511,8.768387730869378,0.24964007539808242,1.0,0.02847046493156511,1.7275772092078152,0.049184926351322225,1.0,0.02847046493156511,1.0,0.02847046493156511,8.166145880811879,0.23249396992569948
Gene7,0.008320737668321542,False,1.0,0.008320737668321542,False,0.008320737668321542,1.0,0.008320737668321542,2.633083553258111,0.021909197505432694,1.2114462089958316,0.010080126104336947,1.3204171978764778,0.010986845116270388,8.700288496478931,0.07239281821791684,1.0,0.008320737668321542,21.928546145956087,0.182461679928184,1.7695704145815239,0.014724131205355854,1.0,0.008320737668321542,1.0,0.008320737668321542
Gene8,0.0016107886552444483,False,1.0,0.0016107886552444483,False,0.0016107886552444483,1.0,0.0016107886552444483,1.0,0.0016107886552444483,3.948743473395229,0.006360591189415593,1.0,0.0016107886552444483,1.0,0.0016107886552444483,1.0,0.0016107886552444483,1.0,0.0016107886552444483,1.0,0.0016107886552444483,14.303121801344014,0.023039306332184477,3.734214077943148,0.006015029673004931
Gene9,0.02223031910234322,False,1.0,0.02223031910234322,False,0.02223031910234322,1.0,0.02223031910234322,9.056339074014918,0.20132530751437114,1.0,0.02223031910234322,1.0,0.02223031910234322,1.0,0.02223031910234322,1.0,0.02223031910234322,1.0,0.02223031910234322,3.9665336654208825,0.08817730911249332,2.049638439554259,0.04556411655571999,1.0,0.02223031910234322
Gene10,0.0007908330215701231,False,1.0,0.0007908330215701231,False,0.0007908330215701231,1.3681200666719617,0.0010819545261969057,1.0,0.0007908330215701231,1.0,0.0007908330215701231,1.0,0.0007908330215701231,1.0,0.0007908330215701231,1.0,0.0007908330215701231,1.0,0.0007908330215701231,1.0,0.0007908330215701231,1.0,0.0007908330215701231,1.0,0.0007908330215701231
