,mix0,mix1,mix2,mix3,mix4,mix5,mix6,mix7,mix8,mix9,mix10,mix11,mix12,mix13,mix14,mix15,mix16,mix17,mix18,mix19,mix20,mix21,mix22,mix23,mix24,mix25,mix26,mix27,mix28,mix29,mix30,mix31,mix32,mix33,mix34,mix35,mix36,mix37,mix38,mix39,mix40,mix41,mix42,mix43,mix44,mix45,mix46,mix47,mix48,mix49
Gene1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gene2,0.8722630710247586,0.2167718656373827,3.09731254775667,1.8656870266809282,0.38464519131047403,0.9434661381600175,1.112173113970055,0.09969193579515542,0.13096886882539818,1.2156163202847203,0.1228628560436078,0.88205457051866,0.9172010578570184,3.4978102059430625,0.24186096933715376,0.7075247410744494,2.0474822953626726,0.33918740507730655,0.45358294513884784,0.003750677485688591,2.426034863101706,2.074959588583638,0.24918530747874537,2.245582373899738,1.6599948630537387,1.5769630131723655,0.5010780639544322,1.2434260912834811,1.0396545251441154,1.3608700087611956,0.6872923604280226,0.7542533320088511,2.9824923592115073,0.7431530590564028,3.721567938985973,0.25527417322327406,0.8296884109533679,0.7902288965236497,1.3162972347372408,0.016072001314567763,2.165104017404595,3.1724907103302207,1.2856321147287735,1.3291059755279775,0.655166584217277,1.5114881847906931,0.49530207945691335,2.9422207078078633,0.6233988142949037,0.2769111640900153
Gene3,1.5400105149748107,1.8105757545585695,4.091565487172588,0.7199770471103252,2.448907243209626,2.975120351179905,2.783712539780353,1.8607416055803379,2.579936803019911,2.2277073937966105,2.1250633403580426,1.3343753813233992,2.3235060751293766,2.022103898972575,2.8765754186795505,1.6276218626962948,2.831244663624436,1.7140562858339918,2.945849343739097,4.740890691514089,2.8508866002973425,3.2073891054667505,2.1586334716364846,3.190522829640054,0.8863450778575661,0.7587797996811868,0.6562811919518163,1.1861363487658318,1.8408602842751582,4.091909928687538,1.3168719231398847,5.145165739439458,1.8370977656170908,2.7707407921304172,1.3743069116026392,4.082146579593079,2.307816402877574,3.7562635877334873,3.236193918054126,1.4883924037716125,3.5046777505474322,1.8055436470967239,2.0468962253373957,3.218641414625463,3.9350580654234237,1.58362206380039,2.782284619914023,2.18291625626015,3.67701084190214,2.576438695615102
Gene4,0.5833565330234047,2.0783759904061903,2.1800469698081613,1.2391589844707016,2.7228968567038434,3.180629625483885,1.7347009927959862,1.3859386041433441,1.8907890351202785,0.5450784336772254,1.5571555074987602,0.6448296614484216,1.6410658661525614,1.660429222398089,2.1129459246392797,1.7345631581788177,1.313127859948219,1.5431919136804026,1.8777981911370039,3.6564996006451826,2.071238209433632,2.6852972085978717,1.9273305345750837,1.829276345589693,2.0745784087860986,0.8494840806674574,2.367995765162762,1.1334384658588803,2.595030114531215,3.5313070691791504,2.5626056992237003,4.893365683483622,1.191536067924556,1.702291492709123,0.9271549060704448,7.947188289785194,2.527284210099052,1.0844904421111674,1.6809974296989136,0.24924671234006682,1.8204278912521141,1.1756000800409265,1.3629007244816913,2.8286817122433714,1.8516048912550005,1.2242383934757304,1.7245246876874476,2.0112886469422864,2.146292956708871,2.7456130600586217
Gene5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gene6,7.640260617574683,12.52746175850249,20.557441652024842,8.994276790554444,6.986496651677561,6.051846900025515,9.92690420957813,3.0761618248251503,14.410368051134945,9.44158004824134,14.102746760900722,4.904216996365367,10.547928083554913,13.783906213224231,11.528204632687615,7.147262393547459,6.857552954414892,6.695489870014267,7.546817913043716,17.307924388638128,8.293448658642681,5.2245436749063705,9.857753333354701,6.294314214410775,10.082355292949334,6.889355470800611,10.532818823656484,9.227555885197372,8.674656267791308,3.444145704303466,7.503420691147433,5.828317612951709,6.797656359571397,16.11419809722102,12.799312531792921,4.091274786249772,10.244178498125505,6.176265330526922,12.117088308304716,1.954177174600087,13.475817932295307,8.332666853971373,7.573283772583317,4.293799250487678,16.88264829741265,3.9124687057371,8.457941870872233,7.494191576468936,11.878926271961081,5.539059522734928
Gene7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gene8,4.3860830096771295,4.517168714704013,2.107328167161646,1.915403877262435,4.6246178201720864,3.5090783557443466,4.5185986154348035,3.8431029769282175,5.1184801960214745,5.821070507687719,5.036176417416196,7.023574118880971,3.9251448972563505,2.943293173583492,4.351280045390112,2.3120637335631,4.5150447276230095,5.201781893539249,1.434861909509751,1.9157060675078903,1.5371344413044326,2.3404149604517395,5.010701513495397,4.680651280291654,3.884885418614338,3.9958712709136877,6.158739119556046,4.4169503064177205,2.6196803205015824,1.554628662434293,4.351890667121316,2.1623969310625846,4.687571545930126,3.5999827320486726,2.2609793782622587,1.9254098583101764,3.7170585310210735,3.705203982569383,3.5262798879546287,7.224129782209516,2.7919491516811465,3.2953122547539837,4.730652957478173,1.0035176077867556,2.593154942408132,1.891781943417953,3.626884090675,2.264116881795882,3.342150743299494,4.217198207209238
Gene9,1.2156729153363297,3.3869727793536835,6.36621291413871,2.5923119807601527,8.860137953427092,12.147230270575987,6.460187905917078,8.144574728175202,3.3934711676344596,2.248649792357617,4.191053149781565,2.1063018596234615,3.969183318638816,3.441255600879171,2.230227668993068,4.452600600283399,5.919211008683404,3.564521841615028,4.743557088606243,16.121314811476722,5.038320678182535,10.133544516924372,1.9879831946328208,7.121626001082598,3.9074421353894575,1.3822156849219391,1.8629601774940625,1.4738827229640512,3.3716323811652655,15.491998221005051,3.9701249780417753,13.728747525211016,3.121563762778136,4.610772470296696,2.616319322702763,18.934976633643192,7.599549843070744,4.256815843964652,5.6840506848082715,1.1380046952435152,5.5001613320916505,2.6312939173248164,3.1094223983455556,13.838124629073228,5.051564412651876,4.984353096802742,4.584567850925266,4.737517280082417,5.69231706762395,6.6070320072980255
Gene10,5.586520102138479,1.7502343427284317,10.225923381910123,6.088021771616418,2.417280460936053,2.767615156067159,4.35867043464854,2.112661991371291,1.5748615063675895,7.6747235860439975,1.7637626015375312,4.681478357794332,4.381735439592389,16.90688239169779,1.41602492151878,2.234572903538286,7.57687058609723,2.17804804822174,1.910253814657592,0.3998397975406706,8.769762841993723,12.214289126113302,1.7851812897270718,10.592878089298512,4.5881943035257144,7.578547069165106,1.5955993943214593,5.031646444411827,6.8709176849839295,4.703013554009814,4.407488864824296,4.302940786730602,13.318206276121229,4.23153863026688,22.635758722518037,2.192321451609251,3.680556820189027,4.966271177376071,11.55127848291088,2.798172052644032,14.609794791863443,10.15256413828993,8.016211526771466,4.827900892096626,2.523577479352841,6.365947873584039,3.167664021336315,8.312782746291704,2.925025187318322,2.705614714228755
