,BaseGeneMean,is_outlier,outlier_ratio,gene_mean,prog_gene,prog_genemean,group1_DEratio,group1_genemean,group2_DEratio,group2_genemean,group3_DEratio,group3_genemean,group4_DEratio,group4_genemean,group5_DEratio,group5_genemean,group6_DEratio,group6_genemean,group7_DEratio,group7_genemean,group8_DEratio,group8_genemean,group9_DEratio,group9_genemean,group10_DEratio,group10_genemean
Gene1,0.0003178426141500157,False,1.0,0.0003178426141500157,False,0.0003178426141500157,4.87170437949293,0.001548435255344113,7.092170164277372,0.002254193905010666,1.0,0.0003178426141500157,2.150863462833454,0.0006836360657067401,1.0,0.0003178426141500157,2.745840390420718,0.0008727450877300207,1.0,0.0003178426141500157,1.336645517038575,0.00042484290532744,1.0,0.0003178426141500157,6.6663787144644076,0.0021188592375193886
Gene2,0.03422037129123616,False,1.0,0.03422037129123616,False,0.03422037129123616,1.0,0.03422037129123616,1.4763946795770067,0.05052277410753081,6.905049178720286,0.23629334668005347,1.0,0.03422037129123616,1.0,0.03422037129123616,1.353446681937864,0.046315447978805324,13.35616425523327,0.4570528998408192,1.0,0.03422037129123616,1.0,0.03422037129123616,14.044102074603261,0.48059438744494365
Gene3,0.0012123482383026274,False,1.0,0.0012123482383026274,False,0.0012123482383026274,5.01412097174957,0.00607886072673685,1.0,0.0012123482383026274,6.47834527133497,0.007854010476819107,13.981196282554935,0.01695007868251872,1.0,0.0012123482383026274,1.0,0.0012123482383026274,1.0,0.0012123482383026274,1.4535560214680108,0.001762216081900919,1.2392812457265707,0.0015024404350180937,8.8836796925663,0.01077011342492758
Gene4,0.00838070678800823,False,1.0,0.00838070678800823,False,0.00838070678800823,6.7451167564822505,0.05652884578695885,2.413523996151206,0.02022703693756516,2.3437041584881144,0.019641897350124456,1.2974133363713107,0.010873240754979448,14.211121828026974,0.11909924516935758,11.203998227346235,0.09389742399675276,5.602581467320833,0.046953592533544815,1.0,0.00838070678800823,1.19489856754751,0.010014094536026726,1.0,0.00838070678800823
Gene5,0.01228502303086535,False,1.0,0.01228502303086535,False,0.01228502303086535,2.7454809803804427,0.033728297074776516,1.0,0.01228502303086535,1.0,0.01228502303086535,1.0,0.01228502303086535,1.3121032558179893,0.016119218716597408,1.0,0.01228502303086535,1.0196343784830955,0.012526231822726904,33.89409729368509,0.4163897658633123,1.0,0.01228502303086535,1.1064844710341022,0.01359318720994881
Gene6,0.0002593313071623848,False,1.0,0.0002593313071623848,False,0.0002593313071623848,2.864415417574005,0.0007428325944955549,1.343584342692885,0.00034843348387345946,1.0,0.0002593313071623848,1.354055375925268,0.0003511489506089541,5.343607700750024,0.001385764769998489,1.0,0.0002593313071623848,4.895223867124857,0.0012694848043139934,1.0,0.0002593313071623848,5.708220697604487,0.0014803203350811517,2.206528885440087,0.0005722220201527378
Gene7,0.09395214590932034,False,1.0,0.09395214590932034,False,0.09395214590932034,34.92260484030659,3.2810536654900218,1.0,0.09395214590932034,2.582082091191227,0.24259215338144113,7.661850547428325,0.719847300567392,4.766308880162835,0.4478049473579479,7.411880045155018,0.6963620354647841,6.116616618658049,0.5746692570275346,3.6814219315794015,0.3458774904695199,2.5303573916837343,0.23773250686619746,1.5434303144140615,0.14500859010069808
Gene8,0.015224501980679447,False,1.0,0.015224501980679447,False,0.015224501980679447,1.830638871589317,0.027870565126420343,1.0,0.015224501980679447,3.368860877141764,0.05128922909667828,1.0,0.015224501980679447,1.0,0.015224501980679447,2.117641945642265,0.032240043995800535,1.0,0.015224501980679447,6.178443724597883,0.09406372872265696,1.0,0.015224501980679447,1.9270574119960324,0.029338489385816603
Gene9,0.11560910500151556,False,1.0,0.11560910500151556,False,0.11560910500151556,1.0,0.11560910500151556,3.571367240377241,0.4128825702917453,3.562164168014405,0.41181861133261366,1.490686196019156,0.1723368969598884,1.0215327658472,0.11809848878931754,1.7958309450133039,0.20761440828701394,1.0,0.11560910500151556,1.5925112814836275,0.1841088039571388,2.176728701414046,0.2516496570015891,1.0,0.11560910500151556
Gene10,0.0018997986598701005,False,1.0,0.0018997986598701005,False,0.0018997986598701005,1.0,0.0018997986598701005,1.0,0.0018997986598701005,1.0,0.0018997986598701005,1.2404142463713224,0.002356537322940019,2.2930707767136487,0.00435637278858788,1.0,0.0018997986598701005,1.0,0.0018997986598701005,1.0,0.0018997986598701005,1.0,0.0018997986598701005,1.2899543012594792,0.0024506534528264306
Gene11,0.04835145180202332,False,1.0,0.04835145180202332,False,0.04835145180202332,1.0,0.04835145180202332,7.300936907824246,0.3530108990082772,1.0,0.04835145180202332,1.2638262131441367,0.061107832230972374,1.0,0.04835145180202332,1.0,0.04835145180202332,4.133135824002982,0.1998431175854961,1.0,0.04835145180202332,1.0,0.04835145180202332,4.230590393387479,0.2045551874999776
Gene12,0.021321161952702894,False,1.0,0.021321161952702894,False,0.021321161952702894,1.0,0.021321161952702894,1.0,0.021321161952702894,2.3296732520793064,0.04967134070446293,1.0,0.021321161952702894,18.441753425051125,0.39319961146732835,1.0,0.021321161952702894,1.0,0.021321161952702894,4.969803327174307,0.10596198161176508,1.0,0.021321161952702894,6.830901640967023,0.14564276017004185
Gene13,0.09764564796251558,False,1.0,0.09764564796251558,False,0.09764564796251558,1.559000066393212,0.15222957165657,1.0,0.09764564796251558,1.0,0.09764564796251558,4.9517325755649075,0.48351513587813155,1.0,0.09764564796251558,1.3062307604866912,0.12754774899629245,1.0,0.09764564796251558,1.0,0.09764564796251558,1.5510673062222424,0.15145497214954445,5.073741686497846,0.49542879457250877
