,BaseGeneMean,is_outlier,outlier_ratio,gene_mean,prog_gene,prog_genemean,group1_DEratio,group1_genemean,group2_DEratio,group2_genemean,group3_DEratio,group3_genemean,group4_DEratio,group4_genemean,group5_DEratio,group5_genemean,group6_DEratio,group6_genemean,group7_DEratio,group7_genemean,group8_DEratio,group8_genemean,group9_DEratio,group9_genemean,group10_DEratio,group10_genemean
Gene1,0.038203263595744344,False,1.0,0.038203263595744344,False,0.038203263595744344,2.830864625118517,0.1081482674772707,2.666461130791617,0.10186751744743869,1.0,0.038203263595744344,4.5483810375967195,0.17376299971319265,5.964353874499164,0.22785778324579065,2.89135444293266,0.11045917593208296,1.0,0.038203263595744344,6.586588921207455,0.2516291927536978,11.110318446552077,0.4244504242462898,1.0,0.038203263595744344
Gene2,0.11197806681543794,False,1.0,0.11197806681543794,False,0.11197806681543794,1.7053624426379306,0.19096318954624864,1.0,0.11197806681543794,3.5694409727361722,0.3996990997388129,1.3261405222935339,0.1484986520120451,1.1255737803997647,0.12603957598730992,1.0,0.11197806681543794,5.9533560485415995,0.6666453013796828,1.0,0.11197806681543794,5.803233167897974,0.649834831420445,8.115472695751599,0.9087549437637348
Gene3,0.03740732736699456,False,1.0,0.03740732736699456,False,0.03740732736699456,1.435354399188011,0.05369277189808172,16.61846013964758,0.6216521787791471,1.0,0.03740732736699456,1.0,0.03740732736699456,1.1052046369054744,0.04134275166024343,1.0,0.03740732736699456,1.0,0.03740732736699456,1.0,0.03740732736699456,6.829004149053868,0.25545479379422215,1.663182160970216,0.062215199566358306
Gene4,0.0032242815638157947,False,1.0,0.0032242815638157947,False,0.0032242815638157947,4.585286756612204,0.01478425555415345,1.0,0.0032242815638157947,3.3676534251169232,0.01085826285192561,1.0,0.0032242815638157947,1.0,0.0032242815638157947,3.8289100380353807,0.012345484045146711,1.0,0.0032242815638157947,1.6772912344831334,0.005408059204493802,3.2016291509309713,0.010322953845521947,2.9597268754113624,0.009542992798318984
Gene5,0.07782653144925378,False,1.0,0.07782653144925378,False,0.07782653144925378,1.0,0.07782653144925378,1.0,0.07782653144925378,2.467435088577861,0.1920319145201972,10.953333804553278,0.8524599778142402,2.328082314610516,0.18118657147448686,1.0,0.07782653144925378,1.0,0.07782653144925378,1.1399598038165581,0.08871911752261454,1.0,0.07782653144925378,1.0570186043654353,0.08226409165509288
Gene6,0.06465143967871612,False,1.0,0.06465143967871612,False,0.06465143967871612,7.633742200639497,0.493532423407514,3.947060765100421,0.25518316096311694,1.835959149624924,0.11869740221456271,23.76027091975349,1.5361357221183956,1.4826762279554284,0.09585715271472672,2.208378081208986,0.1427748223050816,1.0,0.06465143967871612,7.810180901763895,0.5049394394502491,1.0,0.06465143967871612,1.0,0.06465143967871612
Gene7,0.0021142877442297176,False,1.0,0.0021142877442297176,False,0.0021142877442297176,1.0,0.0021142877442297176,2.9611896127726145,0.006260806906625482,1.0,0.0021142877442297176,1.6386635786594461,0.0034646063212752766,2.516413817398062,0.005320422893535041,3.473603594874727,0.0073441975089559245,1.0,0.0021142877442297176,1.9563902946407041,0.004136372022888807,4.275235910370897,0.009039078888987967,2.6424726377976366,0.005586947512557917
Gene8,0.05664709669496618,False,1.0,0.05664709669496618,False,0.05664709669496618,1.0,0.05664709669496618,1.0,0.05664709669496618,2.2293692439401673,0.12628729513026232,1.0,0.05664709669496618,2.0202663363237554,0.11444222250331684,1.0450008335511183,0.059196263264490456,1.0,0.05664709669496618,1.3684894261061777,0.07752095284667543,1.0,0.05664709669496618,2.150912069413492,0.12184292397843588
Gene9,0.0006881722022215993,False,1.0,0.0006881722022215993,False,0.0006881722022215993,1.7911555666298236,0.0012326234708091221,1.0,0.0006881722022215993,1.0,0.0006881722022215993,1.0,0.0006881722022215993,1.0,0.0006881722022215993,1.2878866776879507,0.0008862878111963761,35.303410465150435,0.02429482572573563,5.271222684054838,0.0036275089228864675,1.0,0.0006881722022215993,1.0,0.0006881722022215993
Gene10,0.00026264199820333817,False,1.0,0.00026264199820333817,False,0.00026264199820333817,1.0,0.00026264199820333817,9.436202329770328,0.002478343035341874,12.58362855501962,0.003304989348338938,1.0,0.00026264199820333817,3.752039656012915,0.0009854431925933975,1.0,0.00026264199820333817,3.8196428423889204,0.0010031986285481043,3.567429637408702,0.0009369568484188317,2.6726851198822503,0.0007019593604542027,1.0,0.00026264199820333817
Gene11,0.33579793489897025,False,1.0,0.33579793489897025,False,0.33579793489897025,4.844096381774985,1.626637561451614,1.0,0.33579793489897025,1.0,0.33579793489897025,1.0,0.33579793489897025,1.0,0.33579793489897025,1.772470920190765,0.5951920746685364,1.0,0.33579793489897025,1.0,0.33579793489897025,3.4591557666512918,1.161577362935368,1.1637037215133528,0.3907693065184302
Gene12,0.009691220128520337,False,1.0,0.009691220128520337,False,0.009691220128520337,1.6787801125483415,0.016269427618088125,1.3346232213078872,0.012934127426329649,1.1553892301849131,0.011197131363843647,1.0,0.009691220128520337,1.0,0.009691220128520337,6.071027503388715,0.05883566394164128,1.7511178971429981,0.01697046901220443,3.9182297800871004,0.03797242731294792,2.5596845443962417,0.024806466379315266,2.8745669358566643,0.027858060949553134
Gene13,0.0026020577995370334,False,1.0,0.0026020577995370334,False,0.0026020577995370334,1.0,0.0026020577995370334,1.0,0.0026020577995370334,1.0,0.0026020577995370334,1.0,0.0026020577995370334,28.854080318873834,0.07507998474219367,1.0,0.0026020577995370334,1.0,0.0026020577995370334,1.0,0.0026020577995370334,2.307091543932891,0.006003185546136516,1.0,0.0026020577995370334
Gene14,0.058147148549711744,False,1.0,0.058147148549711744,False,0.058147148549711744,1.0,0.058147148549711744,1.0,0.058147148549711744,1.5989402334980665,0.09297381527932286,1.2167853959725377,0.07075260117273498,1.1087837362634418,0.06447261262201476,7.232963397865871,0.4205761971503346,7.335051245784409,0.4265123144083742,1.0,0.058147148549711744,3.5912880294414133,0.20882315853273142,3.9353836086740954,0.2288313352936733
