,mix0,mix1,mix2,mix3,mix4,mix5,mix6,mix7,mix8,mix9,mix10,mix11,mix12,mix13,mix14,mix15,mix16,mix17,mix18,mix19,mix20,mix21,mix22,mix23,mix24,mix25,mix26,mix27,mix28,mix29,mix30,mix31,mix32,mix33,mix34,mix35,mix36,mix37,mix38,mix39,mix40,mix41,mix42,mix43,mix44,mix45,mix46,mix47,mix48,mix49
Gene1,0.19702971504532105,0.5704311669193016,0.12707541659506152,0.36802917375825445,0.18548780677649027,1.5592842867109118,0.14511683208129367,0.2751373328541861,0.47709990517715667,0.3991428451420996,0.5498351509192123,1.0876813922856943,0.03940151533511281,0.2885612487060708,0.0677783220349793,0.71871974905462,0.08029864879366344,0.2711627057735328,0.448012175842629,0.3963050850558448,0.6745273395344628,0.32521563547940785,0.16394690050472752,0.23705486047538857,0.538825733423876,0.4027374469992217,0.03256513222299439,0.02083781017496462,0.22091389786362017,0.42107024171071206,0.1717469784708613,0.29445175360311077,0.012169514625630084,0.017641316471411254,0.45197483065103716,1.0764489191222062,0.24874234289262606,0.39439704854684016,0.14685385027950035,0.23676279993568528,0.5507623539058863,0.5498958253643829,0.8131238388660227,0.18890276770092893,1.3758298306674046,0.3013178016233572,0.23809120038515275,0.4842339027218968,0.11175716685548547,0.4677548789762148
Gene2,2.407769208450812,2.611290825517478,2.750072085851491,3.630295669313261,2.5898388042387634,2.144665530107634,3.2242859371285912,3.788363270859592,2.885704125073036,3.9127694825706083,4.2856609051266235,2.5806158643226835,3.3264074209650754,2.825172552736695,2.4748345683845203,3.449803144638362,2.6565828203850788,3.329775100331652,2.4743254206396283,3.0877373301520232,2.97130696241182,2.419391731481613,2.831104677006131,3.9331238236487,2.5976600870463082,2.5803752296336544,3.9050798383590095,2.5966918454909416,2.403942876820994,3.9889597090298743,4.377721764317557,3.843909053452146,2.979893036931244,3.401470973067129,3.4296506564914004,3.038523923042435,2.9018032191760694,2.798093845153572,3.4100979211546303,2.9692997155830936,2.411341384256358,2.9929159128680016,2.2253707984829036,3.2480028597711055,3.1874947231465502,3.4257187246387293,2.158162934886953,2.8743845261864918,2.4492532696715528,3.0792557013065998
Gene3,3.0603632257425173,4.762307532301294,3.345673044109741,2.112094663841975,3.3339015009524298,14.157619749087376,3.1019093754964615,2.789285800806835,6.290181054354231,4.308249129515983,4.691863576164195,9.357195935310054,1.2941768444093549,3.765300262338527,1.2271819232719214,3.8850824677917517,2.820260859389099,4.274874320113546,5.345185358677524,3.737708493553548,6.309205987571419,3.89970343200317,3.0954109910747576,5.243106688724343,5.4465640229682535,3.9436130219933667,1.6579081206688837,2.9403040363553288,3.14586492985546,3.8658187685584164,2.284406027030726,2.633362720090762,1.6635507330948922,0.8074209317709209,6.318369320208811,6.605029986866789,4.699997188475251,2.3915983022646223,3.8504413964208015,2.655537958383662,4.323551568225841,6.670204608111547,7.342910745780335,1.766811339830955,10.924791828235794,4.66066940409058,3.7207985020216663,5.546619704410039,2.6887902202597678,5.368066871920438
Gene4,10.15460519417759,22.349847821975597,25.013393817352657,19.498035572735816,27.3306979102884,11.099944432932524,31.8542428334854,18.184508382239315,15.722098756368501,10.780934318122085,16.603676255766544,11.425559085320417,19.315389364289874,23.66896137530499,24.35906132561495,11.00624436532096,21.832130657187896,17.653650640864768,11.125465999247172,22.590521149123422,13.925694780430478,10.827597579460196,18.38857635043342,16.081483153394903,18.295995522857947,19.802241113278935,26.63057263481662,48.442981513383046,27.11538695673563,15.13997372734998,10.763076556543336,14.6888174323717,14.642822355871767,13.515557712151352,10.516458571620156,14.035159608079447,25.618277895049474,16.876766993143143,14.570298309890207,23.750246911429187,11.841906485440802,20.98989448052843,12.959845489053592,20.16923042589721,6.138959706796719,21.9237853235552,24.390051580404702,16.972088555968,29.806919712335304,11.530998683991514
Gene5,2.7415602055231814,3.6257115191580143,2.205034745711572,1.7649692026205928,1.7313027043801323,3.4701449158145117,14.281030880681394,4.697277295492748,0.4769115219517637,4.208089648768954,0.541980114507032,1.6585518932882857,3.4981540683511043,6.908631257671436,3.286725366892474,1.4705578752378137,6.203885652047243,1.537088496023742,0.6627729717444543,4.201940922400933,2.401567773686369,1.4280311786168927,1.274989440563705,4.447731254820244,5.889760769056126,3.039964924724712,7.415962931763073,16.838912516247838,2.5591313032981975,2.214883279976155,3.761792124215781,4.6505949882508,7.531937216337669,2.3094423012519387,3.1117445335152696,1.2571998261023412,5.071217356039689,5.203953644636024,6.333684847266246,4.388732016882574,0.8951200321218352,2.8687411017240203,2.702847427196593,2.6331444481893542,0.8688148655201773,9.202462983699268,9.826010919848581,2.3904753696971284,6.403992582871289,0.6884806186179704
Gene6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gene7,11.220780454486755,23.791875414611535,23.496228338212813,12.49981055173538,19.89840026253491,12.232050067072937,23.810888298329424,14.520178935365461,6.070421153891109,12.012171279366806,8.469414919771706,9.042048051476618,17.109198904335656,20.41012918840389,21.702074875003095,8.653086067827628,21.59699565532212,23.863320200518867,12.931457427017314,13.57885279075604,19.581487597302285,10.740949303693927,23.407309204833762,14.564493185048914,13.000362722895265,15.219470473395647,24.06543517738343,41.9937970144129,20.28062442506377,8.69597376875017,19.00294564599802,13.82968006795179,22.875111311265716,12.842177346714248,10.506725031081427,8.394677843403239,28.50299170381796,19.07886989243847,27.464413017800666,20.57427426449529,20.508499934596607,21.42392686742889,11.951419095939315,12.482353476270047,6.1812831928756395,25.01389352956787,27.77206609095687,10.557212369758686,26.422988654316715,12.33186788397039
Gene8,0.3891025524087465,0.5811282423592894,0.5807072729530045,0.1282562667010776,0.6631330546795853,2.195855552834547,0.37140156318609363,0.4569770849309248,0.8079994115338408,0.6261009349464033,0.5435817935888686,1.6412722290758244,0.400834294132375,0.45542587498119347,0.18783309291912612,0.5502440734718245,0.25430006503050917,1.1652902881071086,1.138135202361017,0.6274742978147241,1.0504157167929795,0.6948625113986875,0.6901500885767433,0.7969688990438171,0.6859591626949344,0.7122017299540531,0.2617275088307142,0.1373419914409302,0.725887204622029,0.537461400858865,0.32855810672479036,0.5128008809418203,0.34789130423036196,0.19163270872290078,0.713800066779308,1.923148743095537,0.4884721702810376,0.8383385200470624,0.36524353188604874,0.4125281987353051,0.9959275338707004,1.0190542957465387,0.993708511537691,0.5415976150125303,1.3209927382426678,0.4482615230056066,0.5929895804531622,1.010238753971954,0.19841312073756878,1.2263496485630696
Gene9,65.4771597398707,58.78840505067839,73.78331566630675,31.131547318989462,54.288319576081356,17.83918637483253,29.427404173502506,53.06122820188726,30.78617829833676,46.82410358189379,43.168940664441514,31.79307964705854,58.002534650130826,46.65533573633302,61.79971277337648,42.19256067946816,61.52447601322099,68.3331837417404,68.42331397653295,33.59590148551776,65.52549438628682,57.490568880321206,116.850742993321,43.29540401611844,38.63388600326671,62.38298452389483,49.39014919924867,37.81718368971772,48.72852918423879,35.55387946507629,71.28915865906896,58.120288966858304,64.96858786075143,80.68415638695218,44.080396891756436,37.903520329085836,39.364559249408714,88.98229683553056,40.623583978461355,66.67616139346082,71.3833888512893,87.683815608214,37.30189614986136,41.464792077147045,35.29958469535754,53.86378059109838,41.972945300175404,29.23929778129475,31.57117676024248,46.02883877293622
Gene10,5.623756549015896,1.424359671017124,1.4839310317641397,1.1324444452432159,0.7789365717976884,1.1253273073283383,0.8811826157962918,1.2876754786098876,1.5767302477857204,1.553627222608503,0.19035155496265177,1.1692718086712652,1.0789778533198742,0.5682191772655011,1.9527305370547776,2.0580163953296484,2.036959024673753,0.5819702543566174,2.8722432777543743,0.6776665448820555,0.900146095231271,1.9098570710514344,2.134610993307923,0.5563519834951762,1.7722419600886474,1.9814312026529535,0.7946922592645934,0.9589735681598128,0.9079139414095255,0.5001305522600321,1.6176845070180006,2.6728766679518032,1.7853956648848193,3.5739575971597337,1.2572154895649341,0.5788740732907592,0.6627707221949567,2.3552658826923807,1.538423512808414,1.1063835264907376,3.021862406997352,0.7477282551995652,0.7487065031877012,1.013418629946867,0.9379949930006948,2.0982657981170125,1.2486675193131047,0.4879694238379597,2.040668061920569,0.7438051627916438
